BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN02743839,E_Vi_C23,GCF_000738735.5,SRR1284408,Corvus_corone_corone,PRJNA192205
SAMN02743839,E_Vi_C23,GCF_000738735.5,SRR1284409,Corvus_corone_corone,PRJNA192205
SAMN02743839,E_Vi_C23,GCF_000738735.5,SRR1284410,Corvus_corone_corone,PRJNA192205
SAMN02743839,E_Vi_C23,GCF_000738735.5,SRR1284411,Corvus_corone_corone,PRJNA192205
SAMN02743840,E_Vi_C32,GCF_000738735.5,SRR1284412,Corvus_corone_corone,PRJNA192205
SAMN02743840,E_Vi_C32,GCF_000738735.5,SRR1284413,Corvus_corone_corone,PRJNA192205
SAMN02743840,E_Vi_C32,GCF_000738735.5,SRR1284414,Corvus_corone_corone,PRJNA192205
SAMN02743840,E_Vi_C32,GCF_000738735.5,SRR1284415,Corvus_corone_corone,PRJNA192205
SAMN02743840,E_Vi_C32,GCF_000738735.5,SRR1284416,Corvus_corone_corone,PRJNA192205
SAMN02743841,E_Vi_C37,GCF_000738735.5,SRR1284417,Corvus_corone_corone,PRJNA192205
SAMN02743841,E_Vi_C37,GCF_000738735.5,SRR1284418,Corvus_corone_corone,PRJNA192205
SAMN02743841,E_Vi_C37,GCF_000738735.5,SRR1284419,Corvus_corone_corone,PRJNA192205
SAMN02743841,E_Vi_C37,GCF_000738735.5,SRR1284420,Corvus_corone_corone,PRJNA192205
SAMN02743842,E_Vi_C44,GCF_000738735.5,SRR1284421,Corvus_corone_corone,PRJNA192205
SAMN02743842,E_Vi_C44,GCF_000738735.5,SRR1284422,Corvus_corone_corone,PRJNA192205
SAMN02743842,E_Vi_C44,GCF_000738735.5,SRR1284423,Corvus_corone_corone,PRJNA192205
SAMN02743842,E_Vi_C44,GCF_000738735.5,SRR1284424,Corvus_corone_corone,PRJNA192205
SAMN02743843,E_Vi_C46,GCF_000738735.5,SRR1284425,Corvus_corone_corone,PRJNA192205
SAMN02743843,E_Vi_C46,GCF_000738735.5,SRR1284426,Corvus_corone_corone,PRJNA192205
SAMN02743843,E_Vi_C46,GCF_000738735.5,SRR1284427,Corvus_corone_corone,PRJNA192205
SAMN02743843,E_Vi_C46,GCF_000738735.5,SRR1284428,Corvus_corone_corone,PRJNA192205
SAMN02743844,E_Vi_C48,GCF_000738735.5,SRR1284429,Corvus_corone_corone,PRJNA192205
SAMN02743844,E_Vi_C48,GCF_000738735.5,SRR1284430,Corvus_corone_corone,PRJNA192205
SAMN02743844,E_Vi_C48,GCF_000738735.5,SRR1284431,Corvus_corone_corone,PRJNA192205
SAMN02743844,E_Vi_C48,GCF_000738735.5,SRR1284432,Corvus_corone_corone,PRJNA192205
SAMN02743845,E_Vi_C51,GCF_000738735.5,SRR1284433,Corvus_corone_corone,PRJNA192205
SAMN02743845,E_Vi_C51,GCF_000738735.5,SRR1284434,Corvus_corone_corone,PRJNA192205
SAMN02743845,E_Vi_C51,GCF_000738735.5,SRR1284435,Corvus_corone_corone,PRJNA192205
SAMN02743845,E_Vi_C51,GCF_000738735.5,SRR1284436,Corvus_corone_corone,PRJNA192205
SAMN02743846,E_Vi_C57,GCF_000738735.5,SRR1284437,Corvus_corone_corone,PRJNA192205
SAMN02743846,E_Vi_C57,GCF_000738735.5,SRR1284438,Corvus_corone_corone,PRJNA192205
SAMN02743846,E_Vi_C57,GCF_000738735.5,SRR1284439,Corvus_corone_corone,PRJNA192205
SAMN02743846,E_Vi_C57,GCF_000738735.5,SRR1284440,Corvus_corone_corone,PRJNA192205
