Organism,BioProject,BioSample,Run,LibraryName,refGenome
Ficedula_albicollis,PRJEB11502,SAMEA3638019,ERR1097513,u012_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638011,ERR1097514,u013_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638020,ERR1097515,u014_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638000,ERR1097516,u016_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638009,ERR1097517,u017_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638008,ERR1097518,u018_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638005,ERR1097519,u019_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3637987,ERR1097521,u021_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3637998,ERR1097522,u022_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638021,ERR1097523,u023_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3637990,ERR1097524,u024_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638016,ERR1097525,u025_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3637995,ERR1097526,u026_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638014,ERR1097528,u028_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638003,ERR1097529,u029_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638018,ERR1097530,u030_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638004,ERR1097531,u032_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3637993,ERR1097534,u036_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3637992,ERR1097535,u037_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3637997,ERR1097536,u038_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3637996,ERR1097537,u040_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3637988,ERR1097538,u041_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3637991,ERR1097539,u042_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3637994,ERR1097540,u043_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638027,ERR1097541,u101_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638040,ERR1097542,u102_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638057,ERR1097543,u103_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638023,ERR1097544,u104_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638063,ERR1097545,u105_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638048,ERR1097547,u107_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638053,ERR1097548,u108_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638059,ERR1097549,u109_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638067,ERR1097550,u110_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638024,ERR1097552,u112_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638038,ERR1097554,u114_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638031,ERR1097555,u115_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638045,ERR1097557,u117_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638025,ERR1097558,u118_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638054,ERR1097559,u119_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638041,ERR1097560,u120_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638033,ERR1097561,u121_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638039,ERR1097562,u122_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638037,ERR1097563,u123_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638058,ERR1097564,u125_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638032,ERR1097565,u126_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638034,ERR1097566,u128_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638029,ERR1097567,u129_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638062,ERR1097568,u130_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638066,ERR1097569,u131_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638035,ERR1097572,u134_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638044,ERR1097573,u135_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638051,ERR1097574,u136_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638046,ERR1097575,u137_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638055,ERR1097576,u138_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638026,ERR1097577,u139_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638060,ERR1097578,u140_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638022,ERR1097579,u141_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638061,ERR1097580,u142_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638050,ERR1097581,u143_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638043,ERR1097582,u144_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638028,ERR1097583,u145_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638047,ERR1097584,u146_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638036,ERR1097585,u147_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638042,ERR1097586,u149_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638065,ERR1097556,u116_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638007,ERR1097532,u033_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638064,ERR1097551,u111_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638030,ERR1097553,u113_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638015,ERR1097506,u001_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3637989,ERR1097533,u034_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638006,ERR1097527,u027_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638052,ERR1097571,u133_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638056,ERR1097570,u132_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638010,ERR1097520,u020_450,GCF_000247815.1
Ficedula_albicollis,PRJEB11502,SAMEA3638049,ERR1097546,u106_450,GCF_000247815.1
