Organism,BioProject,BioSample,Run,LibraryName,refGenome
Clupea_harengus,PRJNA642736,SAMN15398042,SRR12106949,NorthSea13_NorthSea_Atlantic_Autumn_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398041,SRR12106950,NSSH36_Norway_Atlantic_Spring_rg2,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398041,SRR12106951,NSSH36_Norway_Atlantic_Spring_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398040,SRR12106952,NSSH34_Norway_Atlantic_Spring_rg2,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398040,SRR12106953,NSSH34_Norway_Atlantic_Spring_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398039,SRR12106955,NSSH33_Norway_Atlantic_Spring_rg2,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398055,SRR12106925,Gavle98_Gavle_Baltic_Autumn_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398051,SRR12106931,AAL1_CelticSea_Atlantic_Winter_rg2,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398039,SRR12106956,NSSH33_Norway_Atlantic_Spring_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398052,SRR12106929,AAL2_CelticSea_Atlantic_Winter_rg2,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398045,SRR12106946,Z4_IsleofMan_Atlantic_Autumn_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398054,SRR12106926,Gavle54_Gavle_Baltic_Autumn_rg1,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589101,SRR5410393,CA-6B.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589100,SRR5410394,CA-6A.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589099,SRR5410395,CA-5B.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589098,SRR5410396,CA-5A.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589096,SRR5410398,CA-4A.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589094,SRR5410400,CA-3A.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589093,SRR5410401,CA-2B.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589090,SRR5410404,CA-1A.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589089,SRR5410405,NS3.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589088,SRR5410406,NS2.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589085,SRR5410409,BAH2.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589084,SRR5410410,BAH1.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589083,SRR5410411,BF3.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589082,SRR5410412,BF2.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589081,SRR5410413,BF1.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589091,SRR5410403,CA-1B.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589087,SRR5410407,NS1.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589092,SRR5410402,CA-2A.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589086,SRR5410408,BAH3.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589095,SRR5410399,CA-3B.lib,GCF_900700415.1
Clupea_harengus,PRJNA338612,SAMN05589097,SRR5410397,CA-4B.lib,GCF_900700415.1
Clupea_harengus,PRJNA356817,SAMN06127787,SRR5097364,ABPM,GCF_900700415.1
Clupea_harengus,PRJNA356817,SAMN06127779,SRR5097370,AAPM,GCF_900700415.1
Clupea_harengus,PRJNA356817,SAMN06127780,SRR5097372,AAPF,GCF_900700415.1
Clupea_harengus,PRJNA356817,SAMN06127788,SRR5097365,ABPF,GCF_900700415.1
