Organism,BioProject,BioSample,Run,LibraryName,refGenome
Amphilophus_spp,PRJEB38173,SAMEA6815937,ERR4189948,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815938,ERR4189949,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815939,ERR4189950,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815940,ERR4189951,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815941,ERR4189952,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815942,ERR4189953,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815943,ERR4189954,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815992,ERR4190003,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815993,ERR4190004,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815994,ERR4190005,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815995,ERR4190006,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815996,ERR4190007,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815997,ERR4190008,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815998,ERR4190009,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815999,ERR4190010,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816000,ERR4190011,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816001,ERR4190012,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816002,ERR4190013,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816003,ERR4190014,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816004,ERR4190015,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816006,ERR4190017,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816007,ERR4190018,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816008,ERR4190019,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816009,ERR4190020,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816010,ERR4190021,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816011,ERR4190022,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816035,ERR4190046,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816037,ERR4190048,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816056,ERR4190067,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816071,ERR4190082,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816075,ERR4190086,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816079,ERR4190090,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816082,ERR4190093,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816083,ERR4190094,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816084,ERR4190095,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816086,ERR4190097,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816088,ERR4190099,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816089,ERR4190100,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815842,ERR4189853,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815774,ERR4189785,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815933,ERR4189944,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816081,ERR4190092,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816080,ERR4190091,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815919,ERR4189930,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6816005,ERR4190016,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815907,ERR4189918,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815784,ERR4189795,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815917,ERR4189928,unspecified,GCA_013435755.1
