Organism,BioProject,BioSample,Run,LibraryName,refGenome
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884643,SRR3511933,ww_reseq_00J01_6,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884644,SRR3511983,ww_reseq_01P02_2,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884644,SRR3511985,ww_reseq_01P02_4,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884645,SRR3511988,ww_reseq_03K06_1,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884645,SRR3511990,ww_reseq_03K06_3,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884645,SRR3511992,ww_reseq_03K06_5,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884561,SRR3511995,ww_reseq_96A01_2,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884562,SRR3512000,ww_reseq_96B07_1,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884562,SRR3512001,ww_reseq_96B07_2,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884562,SRR3512002,ww_reseq_96B07_3,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884562,SRR3512003,ww_reseq_96B07_4,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884563,SRR3512009,ww_reseq_97A12_4,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884563,SRR3512011,ww_reseq_97A12_6,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884643,SRR3511929,ww_reseq_00J01_2,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884643,SRR3511931,ww_reseq_00J01_4,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884560,SRR3511924,ww_reseq_00G10_3,GCA_016584745.1
