BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMEA4032504,library_SAMEA4032504,GCA_900302625.1,ERR1462450,Thunnus_albacares,PRJEB14402
SAMEA4032504,library_SAMEA4032504,GCA_900302625.1,ERR1462451,Thunnus_albacares,PRJEB14402
SAMEA4032505,library_SAMEA4032505,GCA_900302625.1,ERR1462452,Thunnus_albacares,PRJEB14402
SAMEA4032505,library_SAMEA4032505,GCA_900302625.1,ERR1462453,Thunnus_albacares,PRJEB14402
SAMEA4032506,library_SAMEA4032506,GCA_900302625.1,ERR1462454,Thunnus_albacares,PRJEB14402
SAMEA4032506,library_SAMEA4032506,GCA_900302625.1,ERR1462455,Thunnus_albacares,PRJEB14402
SAMEA4032507,library_SAMEA4032507,GCA_900302625.1,ERR1462456,Thunnus_albacares,PRJEB14402
SAMEA4032507,library_SAMEA4032507,GCA_900302625.1,ERR1462457,Thunnus_albacares,PRJEB14402
SAMEA4032508,library_SAMEA4032508,GCA_900302625.1,ERR1462458,Thunnus_albacares,PRJEB14402
SAMEA4032508,library_SAMEA4032508,GCA_900302625.1,ERR1462459,Thunnus_albacares,PRJEB14402
SAMEA4032509,library_SAMEA4032509,GCA_900302625.1,ERR1462460,Thunnus_albacares,PRJEB14402
SAMEA4032509,library_SAMEA4032509,GCA_900302625.1,ERR1462461,Thunnus_albacares,PRJEB14402
SAMEA4032510,library_SAMEA4032510,GCA_900302625.1,ERR1462462,Thunnus_albacares,PRJEB14402
SAMEA4032510,library_SAMEA4032510,GCA_900302625.1,ERR1462463,Thunnus_albacares,PRJEB14402
SAMEA4032511,library_SAMEA4032511,GCA_900302625.1,ERR1462464,Thunnus_albacares,PRJEB14402
SAMEA4032511,library_SAMEA4032511,GCA_900302625.1,ERR1462465,Thunnus_albacares,PRJEB14402
SAMEA4032512,library_SAMEA4032512,GCA_900302625.1,ERR1462466,Thunnus_albacares,PRJEB14402
SAMEA4032512,library_SAMEA4032512,GCA_900302625.1,ERR1462467,Thunnus_albacares,PRJEB14402
SAMEA4032512,library_SAMEA4032512,GCA_900302625.1,ERR1462468,Thunnus_albacares,PRJEB14402
SAMEA4032513,library_SAMEA4032513,GCA_900302625.1,ERR1462469,Thunnus_albacares,PRJEB14402
SAMEA4032513,library_SAMEA4032513,GCA_900302625.1,ERR1462470,Thunnus_albacares,PRJEB14402
SAMEA4032514,library_SAMEA4032514,GCA_900302625.1,ERR1462471,Thunnus_albacares,PRJEB14402
SAMEA4032514,library_SAMEA4032514,GCA_900302625.1,ERR1462472,Thunnus_albacares,PRJEB14402
SAMEA4032515,library_SAMEA4032515,GCA_900302625.1,ERR1462473,Thunnus_albacares,PRJEB14402
SAMEA4032515,library_SAMEA4032515,GCA_900302625.1,ERR1462474,Thunnus_albacares,PRJEB14402
SAMEA4032516,library_SAMEA4032516,GCA_900302625.1,ERR1462475,Thunnus_albacares,PRJEB14402
SAMEA4032516,library_SAMEA4032516,GCA_900302625.1,ERR1462476,Thunnus_albacares,PRJEB14402
SAMEA4032517,library_SAMEA4032517,GCA_900302625.1,ERR1462477,Thunnus_albacares,PRJEB14402
SAMEA4032517,library_SAMEA4032517,GCA_900302625.1,ERR1462478,Thunnus_albacares,PRJEB14402
SAMEA4032518,library_SAMEA4032518,GCA_900302625.1,ERR1462479,Thunnus_albacares,PRJEB14402
SAMEA4032518,library_SAMEA4032518,GCA_900302625.1,ERR1462480,Thunnus_albacares,PRJEB14402
SAMEA4032519,library_SAMEA4032519,GCA_900302625.1,ERR1462481,Thunnus_albacares,PRJEB14402
SAMEA4032519,library_SAMEA4032519,GCA_900302625.1,ERR1462482,Thunnus_albacares,PRJEB14402
SAMEA4032520,library_SAMEA4032520,GCA_900302625.1,ERR1462483,Thunnus_albacares,PRJEB14402
SAMEA4032520,library_SAMEA4032520,GCA_900302625.1,ERR1462484,Thunnus_albacares,PRJEB14402
SAMEA4032521,library_SAMEA4032521,GCA_900302625.1,ERR1462485,Thunnus_albacares,PRJEB14402
SAMEA4032522,library_SAMEA4032522,GCA_900302625.1,ERR1462486,Thunnus_albacares,PRJEB14402
SAMEA4032523,library_SAMEA4032523,GCA_900302625.1,ERR1462487,Thunnus_albacares,PRJEB14402
SAMEA4032523,library_SAMEA4032523,GCA_900302625.1,ERR1462488,Thunnus_albacares,PRJEB14402
SAMEA4032524,library_SAMEA4032524,GCA_900302625.1,ERR1462489,Thunnus_albacares,PRJEB14402
SAMEA4032524,library_SAMEA4032524,GCA_900302625.1,ERR1462491,Thunnus_albacares,PRJEB14402
SAMEA4032525,library_SAMEA4032525,GCA_900302625.1,ERR1462492,Thunnus_albacares,PRJEB14402
SAMEA4032525,library_SAMEA4032525,GCA_900302625.1,ERR1462493,Thunnus_albacares,PRJEB14402
SAMEA4032525,library_SAMEA4032525,GCA_900302625.1,ERR1462494,Thunnus_albacares,PRJEB14402
SAMEA4032489,library_SAMEA4032489,GCA_900302625.1,ERR1462417,Thunnus_albacares,PRJEB14402
SAMEA4032492,library_SAMEA4032492,GCA_900302625.1,ERR1462424,Thunnus_albacares,PRJEB14402
SAMEA4032524,library_SAMEA4032524,GCA_900302625.1,ERR1462490,Thunnus_albacares,PRJEB14402
SAMEA4032489,library_SAMEA4032489,GCA_900302625.1,ERR1462418,Thunnus_albacares,PRJEB14402
SAMEA4032486,library_SAMEA4032486,GCA_900302625.1,ERR1462413,Thunnus_albacares,PRJEB14402
SAMEA4032498,library_SAMEA4032498,GCA_900302625.1,ERR1462437,Thunnus_albacares,PRJEB14402
