Organism,BioProject,BioSample,Run,LibraryName,refGenome
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884551,SRR3511959,ww_reseq_01M08_2,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884551,SRR3511961,ww_reseq_01M08_4,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884554,SRR3511964,ww_reseq_01O01_1,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884554,SRR3511965,ww_reseq_01O01_2,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884554,SRR3511967,ww_reseq_01O01_4,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884554,SRR3511969,ww_reseq_01O01_6,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884555,SRR3511971,ww_reseq_01O04_2,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884556,SRR3511976,ww_reseq_01O06_1,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884556,SRR3511980,ww_reseq_01O06_5,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04881278,SRR3511957,ww_reseq_01L20_6,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04881278,SRR3511953,ww_reseq_01L20_2,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884555,SRR3511973,ww_reseq_01O04_4,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884553,SRR3511941,ww_reseq_01K10_2,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884553,SRR3511942,ww_reseq_01K10_3,GCA_002305835.1
