Organism,BioProject,BioSample,Run,LibraryName,refGenome
Coryphaenoides_rupestris,PRJNA430094,SAMN08365908,SRR6473805,Crup_J86,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365909,SRR6473806,Crup_L06,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365910,SRR6473807,Crup_L26,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365911,SRR6473808,Crup_L35,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365912,SRR6473809,Crup_L49,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365913,SRR6473810,Crup_Cru26,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365945,SRR6473811,Crup_J80,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365905,SRR6473812,Crup_Cru22,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365934,SRR6473814,Crup_L31,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365901,SRR6473815,Crup_L05,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365902,SRR6473816,Crup_L36,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365896,SRR6473818,Crup_Cru19,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365897,SRR6473819,Crup_Cru7,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365898,SRR6473820,Crup_J71,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365899,SRR6473821,Crup_J87,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365941,SRR6473822,Crup_Cru9,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365904,SRR6473823,Crup_Cru21,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365917,SRR6473768,Crup_J77,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365955,SRR6473786,Crup_L50,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365948,SRR6473793,Crup_L022,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365938,SRR6473813,Crup_Cru10,GCA_002895965.1
Coryphaenoides_rupestris,PRJNA430094,SAMN08365903,SRR6473817,Crup_Cru14,GCA_002895965.1
