BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN14488501,9033_library,GCA_009819655.1,SRR11451683,Sylvia_atricapilla,PRJNA616371
SAMN14488456,1N23588_library,GCA_009819655.1,SRR11451684,Sylvia_atricapilla,PRJNA616371
SAMN14488500,9029_library,GCA_009819655.1,SRR11451685,Sylvia_atricapilla,PRJNA616371
SAMN14488499,9034_library,GCA_009819655.1,SRR11451686,Sylvia_atricapilla,PRJNA616371
SAMN14488498,UCM114_library,GCA_009819655.1,SRR11451687,Sylvia_atricapilla,PRJNA616371
SAMN14488497,UCM139_library,GCA_009819655.1,SRR11451688,Sylvia_atricapilla,PRJNA616371
SAMN14488496,UCM137_library,GCA_009819655.1,SRR11451689,Sylvia_atricapilla,PRJNA616371
SAMN14488495,UCM123_library,GCA_009819655.1,SRR11451690,Sylvia_atricapilla,PRJNA616371
SAMN14488494,UCM117_library,GCA_009819655.1,SRR11451691,Sylvia_atricapilla,PRJNA616371
SAMN14488492,UCM097_library,GCA_009819655.1,SRR11451693,Sylvia_atricapilla,PRJNA616371
SAMN14488491,UCM96_library,GCA_009819655.1,SRR11451694,Sylvia_atricapilla,PRJNA616371
SAMN14488455,A270598_library,GCA_009819655.1,SRR11451695,Sylvia_atricapilla,PRJNA616371
SAMN14488490,UCM95_library,GCA_009819655.1,SRR11451696,Sylvia_atricapilla,PRJNA616371
SAMN14488489,UCM094_library,GCA_009819655.1,SRR11451697,Sylvia_atricapilla,PRJNA616371
SAMN14488487,1206_library,GCA_009819655.1,SRR11451699,Sylvia_atricapilla,PRJNA616371
SAMN14488486,1204_library,GCA_009819655.1,SRR11451700,Sylvia_atricapilla,PRJNA616371
SAMN14488485,UCM160_library,GCA_009819655.1,SRR11451701,Sylvia_atricapilla,PRJNA616371
SAMN14488484,UCM155_library,GCA_009819655.1,SRR11451702,Sylvia_atricapilla,PRJNA616371
SAMN14488483,UCM154_library,GCA_009819655.1,SRR11451703,Sylvia_atricapilla,PRJNA616371
SAMN14488482,UCM153_library,GCA_009819655.1,SRR11451704,Sylvia_atricapilla,PRJNA616371
SAMN14488481,UCM151_library,GCA_009819655.1,SRR11451705,Sylvia_atricapilla,PRJNA616371
SAMN14488454,A270591_library,GCA_009819655.1,SRR11451706,Sylvia_atricapilla,PRJNA616371
SAMN14488480,UCM150_library,GCA_009819655.1,SRR11451707,Sylvia_atricapilla,PRJNA616371
SAMN14488479,UCM149_library,GCA_009819655.1,SRR11451708,Sylvia_atricapilla,PRJNA616371
SAMN14488478,UCM148_library,GCA_009819655.1,SRR11451709,Sylvia_atricapilla,PRJNA616371
SAMN14488477,UCM145_library,GCA_009819655.1,SRR11451710,Sylvia_atricapilla,PRJNA616371
SAMN14488476,UCM143_library,GCA_009819655.1,SRR11451711,Sylvia_atricapilla,PRJNA616371
SAMN14488475,UCM084_library,GCA_009819655.1,SRR11451712,Sylvia_atricapilla,PRJNA616371
SAMN14488474,UCM083_library,GCA_009819655.1,SRR11451713,Sylvia_atricapilla,PRJNA616371
SAMN14488473,UCM081_library,GCA_009819655.1,SRR11451714,Sylvia_atricapilla,PRJNA616371
SAMN14488472,UCM077_library,GCA_009819655.1,SRR11451715,Sylvia_atricapilla,PRJNA616371
SAMN14488471,UCM076_library,GCA_009819655.1,SRR11451716,Sylvia_atricapilla,PRJNA616371
SAMN14488453,A270589_library,GCA_009819655.1,SRR11451717,Sylvia_atricapilla,PRJNA616371
SAMN14488470,UCM075_library,GCA_009819655.1,SRR11451718,Sylvia_atricapilla,PRJNA616371
SAMN14488469,UCM071_library,GCA_009819655.1,SRR11451719,Sylvia_atricapilla,PRJNA616371
SAMN14488468,UCM067_library,GCA_009819655.1,SRR11451720,Sylvia_atricapilla,PRJNA616371
SAMN14488467,UCM066_library,GCA_009819655.1,SRR11451721,Sylvia_atricapilla,PRJNA616371
SAMN14488465,CAVE27_library,GCA_009819655.1,SRR11451723,Sylvia_atricapilla,PRJNA616371
SAMN14488464,CAVE22_library,GCA_009819655.1,SRR11451724,Sylvia_atricapilla,PRJNA616371
SAMN14488463,CAVE13_library,GCA_009819655.1,SRR11451725,Sylvia_atricapilla,PRJNA616371
SAMN14488462,CAVE9_library,GCA_009819655.1,SRR11451734,Sylvia_atricapilla,PRJNA616371
SAMN14488560,20116312_library,GCA_009819655.1,SRR11451735,Sylvia_atricapilla,PRJNA616371
SAMN14488559,20116265_library,GCA_009819655.1,SRR11451736,Sylvia_atricapilla,PRJNA616371
SAMN14488558,20166915_library,GCA_009819655.1,SRR11451737,Sylvia_atricapilla,PRJNA616371
SAMN14488557,20166913_library,GCA_009819655.1,SRR11451738,Sylvia_atricapilla,PRJNA616371
SAMN14488556,20166912_library,GCA_009819655.1,SRR11451739,Sylvia_atricapilla,PRJNA616371
SAMN14488555,UCM046_library,GCA_009819655.1,SRR11451740,Sylvia_atricapilla,PRJNA616371
SAMN14488554,UCM049_library,GCA_009819655.1,SRR11451741,Sylvia_atricapilla,PRJNA616371
SAMN14488553,UCM048_library,GCA_009819655.1,SRR11451742,Sylvia_atricapilla,PRJNA616371
SAMN14488552,TO12756_library,GCA_009819655.1,SRR11451743,Sylvia_atricapilla,PRJNA616371
SAMN14488550,TO12755_library,GCA_009819655.1,SRR11451744,Sylvia_atricapilla,PRJNA616371
SAMN14488549,UCM009_library,GCA_009819655.1,SRR11451745,Sylvia_atricapilla,PRJNA616371
SAMN14488548,UCM003_library,GCA_009819655.1,SRR11451746,Sylvia_atricapilla,PRJNA616371
SAMN14488547,UCM010_library,GCA_009819655.1,SRR11451747,Sylvia_atricapilla,PRJNA616371
SAMN14488546,UCM008_library,GCA_009819655.1,SRR11451748,Sylvia_atricapilla,PRJNA616371
SAMN14488545,UCM007_library,GCA_009819655.1,SRR11451749,Sylvia_atricapilla,PRJNA616371
SAMN14488543,UCM001_library,GCA_009819655.1,SRR11451751,Sylvia_atricapilla,PRJNA616371
SAMN14488542,9350_library,GCA_009819655.1,SRR11451752,Sylvia_atricapilla,PRJNA616371
SAMN14488551,TO12753_library,GCA_009819655.1,SRR11451753,Sylvia_atricapilla,PRJNA616371
SAMN14488461,CAVE7_library,GCA_009819655.1,SRR11451754,Sylvia_atricapilla,PRJNA616371
SAMN14488452,A270584_library,GCA_009819655.1,SRR11451755,Sylvia_atricapilla,PRJNA616371
SAMN14488451,A270577_library,GCA_009819655.1,SRR11451756,Sylvia_atricapilla,PRJNA616371
SAMN14488493,UCM099_library,GCA_009819655.1,SRR11451692,Sylvia_atricapilla,PRJNA616371
SAMN14488460,2N96596_library,GCA_009819655.1,SRR11451640,Sylvia_atricapilla,PRJNA616371
SAMN14488488,1219_library,GCA_009819655.1,SRR11451698,Sylvia_atricapilla,PRJNA616371
SAMN14488544,UCM005_library,GCA_009819655.1,SRR11451750,Sylvia_atricapilla,PRJNA616371
SAMN14488466,UCM064_library,GCA_009819655.1,SRR11451722,Sylvia_atricapilla,PRJNA616371
SAMN14488521,9244_library,GCA_009819655.1,SRR11451661,Sylvia_atricapilla,PRJNA616371
SAMN14488512,9239_library,GCA_009819655.1,SRR11451671,Sylvia_atricapilla,PRJNA616371
SAMN14488540,9384_library,GCA_009819655.1,SRR11451641,Sylvia_atricapilla,PRJNA616371
