Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMEA3334480 	 29868287 	 97.92 	 0.008163407563346369 	 95.04 	 0.9605724567926607 	 29800700
SAMEA3334481 	 31604499 	 97.12 	 0.02634071180815111 	 88.14 	 0.9562064477035807 	 31358844
SAMEA3334482 	 20025598 	 97.63 	 0.009130463919229777 	 94.12 	 0.9651807343566517 	 19981104
SAMEA3334483 	 23948520 	 97.54 	 0.008805554581243434 	 94.44 	 0.9629385202215698 	 23894212
SAMEA3334484 	 24836190 	 98.16 	 0.0102965470951865 	 95.3 	 0.9605731923184357 	 24794248
SAMEA3334485 	 22691752 	 97.29 	 0.01637612644453368 	 93.83 	 0.9625176022251271 	 22639544
SAMEA3334486 	 27308996 	 97.62 	 0.012670403554931129 	 94.75 	 0.967542736138409 	 27246464
SAMEA3334487 	 25168980 	 98.28 	 0.01110041010799802 	 95.1 	 0.9608564577973576 	 25128762
SAMEA3334488 	 27648351 	 97.69 	 0.00931607096567893 	 94.68 	 0.9609412151888223 	 27586858
SAMEA3334489 	 22368164 	 97.26 	 0.012754690103309329 	 92.46 	 0.9647570808296843 	 22304464
SAMEA3334490 	 26550126 	 97.13 	 0.027084353573312608 	 94.79 	 0.9675408719246505 	 26484326
SAMEA3334491 	 23826956 	 97.35 	 0.017417247927095682 	 94.34 	 0.9669988715803044 	 23763214
SAMEA3334492 	 23426918 	 97.0 	 0.019200946535092665 	 94.24 	 0.9688848285015287 	 23344344
SAMEA3334493 	 26633620 	 97.75 	 0.023773223467181706 	 95.43 	 0.9711124252087315 	 26577568
SAMEA3334494 	 28234652 	 97.64 	 0.010033309424178488 	 93.88 	 0.9636352714810713 	 28170212
SAMEA3334495 	 29046666 	 97.04 	 0.022369692962352375 	 93.84 	 0.9637517374726574 	 28957382
SAMEA3334496 	 18546156 	 97.93 	 0.012049990305268649 	 94.62 	 0.9662624498217531 	 18511370
SAMEA3334497 	 20516517 	 97.81 	 0.006220305327653812 	 94.91 	 0.9554511437523501 	 20470128
SAMEA3334498 	 181612512 	 97.67 	 0.14086844413010488 	 84.96 	 0.9523788207524168 	 180415880
SAMEA3334499 	 173307538 	 97.82 	 0.07544551235849879 	 84.46 	 0.955892437351597 	 172418630
SAMEA3334500 	 48341355 	 97.54 	 0.015049722954600673 	 94.39 	 0.9674357384874116 	 48126838
SAMEA3334501 	 50350024 	 97.56 	 0.015357768250517616 	 94.49 	 0.9645116279427735 	 50128640
SAMEA3334502 	 37776476 	 97.43 	 0.016819832532817512 	 94.53 	 0.9659054891777865 	 37575410
SAMEA3334503 	 39332703 	 97.47 	 0.017112858986579185 	 94.62 	 0.9628127154511367 	 39124534
SAMEA3334504 	 54544141 	 97.43 	 0.020615449787723304 	 94.65 	 0.9645387560351898 	 54331710
SAMEA3334505 	 56664545 	 97.47 	 0.02094323708061187 	 94.75 	 0.9613293558888077 	 56446470
SAMEA3334506 	 44130864 	 97.48 	 0.023690086829027412 	 95.26 	 0.9669308720263591 	 43965550
SAMEA3334507 	 46348821 	 97.51 	 0.024295569460116365 	 95.34 	 0.9639786868556641 	 46178034
SAMEA3334508 	 39748813 	 96.24 	 0.029582241864681596 	 92.53 	 0.961138413968875 	 39546882
SAMEA3334509 	 41148006 	 96.29 	 0.029510542989616556 	 92.67 	 0.9576945340736006 	 40941064
SAMEA3334510 	 39477616 	 97.01 	 0.02748902061360544 	 87.94 	 0.9434303015935842 	 39224262
SAMEA3334511 	 40159268 	 97.01 	 0.027901504579216932 	 87.93 	 0.9475932788771217 	 39897276
SAMEA3334512 	 26064972 	 97.44 	 0.01064981002089701 	 94.0 	 0.960348438570511 	 26010104
SAMEA3334513 	 26019686 	 97.43 	 0.010716693506601118 	 94.0 	 0.9585579029735115 	 25965520
SAMEA3334514 	 30964317 	 97.41 	 0.010211496026216241 	 94.37 	 0.9583289988524714 	 30897928
SAMEA3334515 	 30905941 	 97.4 	 0.01021143475294928 	 94.37 	 0.9565588381530125 	 30839830
SAMEA3334516 	 33231251 	 97.96 	 0.012356381046262748 	 95.2 	 0.9525356195729756 	 33179096
SAMEA3334517 	 33738664 	 97.96 	 0.012478798804837085 	 95.18 	 0.9568092268478083 	 33684886
SAMEA3334518 	 29682267 	 97.19 	 0.019510167468003707 	 93.72 	 0.9544729353910406 	 29618536
SAMEA3334519 	 30164472 	 97.19 	 0.019737325420448266 	 93.71 	 0.9582730004307037 	 30098458
SAMEA3334520 	 44838963 	 97.41 	 0.013752637410459291 	 94.28 	 0.9470990231725812 	 44643490
SAMEA3334521 	 45343105 	 97.42 	 0.013876508898100383 	 94.3 	 0.9477432633875729 	 45145394
SAMEA3334522 	 36547004 	 97.47 	 0.015538647162432247 	 94.66 	 0.9631773969674963 	 36467106
SAMEA3334523 	 36433826 	 97.48 	 0.015515362015507237 	 94.67 	 0.961730244486284 	 36354892
SAMEA3334524 	 31919138 	 98.05 	 0.013071812904220659 	 94.96 	 0.9540757733903593 	 31871882
SAMEA3334525 	 32394273 	 98.09 	 0.013231721545348463 	 95.02 	 0.9575491177691466 	 32345946
SAMEA3334526 	 35040567 	 97.21 	 0.015111741770616896 	 94.32 	 0.9451335990410012 	 34856650
SAMEA3334527 	 35459323 	 97.2 	 0.015338448509014117 	 94.33 	 0.9459037815929421 	 35273102
SAMEA3334528 	 36725665 	 97.52 	 0.011120016478939183 	 94.6 	 0.9555169470994276 	 36648176
SAMEA3334529 	 36655280 	 97.54 	 0.011055815151323357 	 94.62 	 0.9534247779338966 	 36578502
SAMEA3334530 	 28770583 	 97.14 	 0.014416391909750317 	 92.33 	 0.9552301409533791 	 28699454
SAMEA3334531 	 29198000 	 97.13 	 0.014610041783683815 	 92.32 	 0.9591413674265544 	 29124084
SAMEA3334532 	 50458778 	 97.27 	 0.018456709355902358 	 94.5 	 0.9433988284458017 	 50266216
SAMEA3334533 	 51060509 	 97.28 	 0.018701752463924713 	 94.51 	 0.9440763767058249 	 50864154
SAMEA3334534 	 34314676 	 97.01 	 0.033284184294789784 	 94.7 	 0.9628752743412772 	 34234314
SAMEA3334535 	 34222354 	 97.02 	 0.03324674860180571 	 94.7 	 0.9615502918712728 	 34143172
SAMEA3334536 	 29152658 	 97.22 	 0.019802859828424564 	 94.21 	 0.959882257226331 	 29080470
SAMEA3334537 	 29596313 	 97.2 	 0.019976440984388832 	 94.2 	 0.9635129181062365 	 29521978
SAMEA3334538 	 29543106 	 96.86 	 0.021059160130285557 	 94.1 	 0.9636802747365736 	 29448562
SAMEA3334539 	 29437105 	 96.86 	 0.020979033094456808 	 94.1 	 0.9624922902808798 	 29343976
SAMEA3334540 	 40723628 	 97.26 	 0.021223845773269513 	 95.05 	 0.9471693703282221 	 40573398
SAMEA3334541 	 41116321 	 97.27 	 0.021470014304052154 	 95.06 	 0.9479111296061594 	 40965280
SAMEA3334542 	 35101898 	 97.6 	 0.029845822012245605 	 95.32 	 0.966523840172054 	 35032020
SAMEA3334543 	 35010836 	 97.6 	 0.029785349884247265 	 95.31 	 0.9652773465151264 	 34941704
SAMEA3334544 	 37307874 	 97.49 	 0.011956886098628938 	 93.8 	 0.9585102229414127 	 37227314
SAMEA3334545 	 37247623 	 97.49 	 0.011906182577073442 	 93.8 	 0.9567327896848153 	 37167054
SAMEA3334546 	 36554064 	 96.17 	 0.026128202872326315 	 92.48 	 0.9396115120581365 	 36371858
SAMEA3334547 	 37035358 	 96.18 	 0.026463602700964844 	 92.51 	 0.9403336816168999 	 36850148
SAMEA3334548 	 33346693 	 96.91 	 0.023677790178474368 	 93.72 	 0.9554137320276554 	 33255038
SAMEA3334549 	 33875845 	 96.91 	 0.024086749717977515 	 93.71 	 0.9592116956056747 	 33780612
SAMEA3334550 	 23661431 	 97.77 	 0.014352175064982334 	 94.51 	 0.9597125141071048 	 23620168
SAMEA3334551 	 23639396 	 97.78 	 0.014443431634209266 	 94.53 	 0.9579006025507313 	 23598458
SAMEA3334552 	 25431432 	 97.68 	 0.00676462104060833 	 94.86 	 0.9495251963559661 	 25377206
SAMEA3334553 	 25836960 	 97.67 	 0.006836678928171116 	 94.84 	 0.9540303496484244 	 25780682
SAMEA3334554 	 26085449 	 97.3 	 0.02736391464835434 	 94.88 	 0.9754610706782733 	 26021460
SAMEA3334555 	 31999307 	 97.49 	 0.02161703064381988 	 94.4 	 0.9779060716186779 	 31914790
SAMEA3334556 	 56500708 	 97.13 	 0.030791932731179226 	 94.32 	 0.9750328174269212 	 56310926
SAMEA3334557 	 91856302 	 97.15 	 0.048666307076024026 	 93.85 	 0.9736091556250537 	 91586132
SAMEA3334558 	 27003146 	 98.12 	 0.016071497743262952 	 94.76 	 0.9759217922606924 	 26953740
SAMEA3334559 	 58173738 	 97.95 	 0.009838185058694354 	 95.05 	 0.970568080048005 	 58040472
SAMEA5089884 	 160683561 	 97.07 	 0.018605020833462858 	 87.5 	 0.9580319783545003 	 160068598
SAMEA5089885 	 189769624 	 97.02 	 0.01993959265050765 	 87.88 	 0.9479601537663861 	 189109210
SAMEA5089886 	 232230374 	 97.77 	 0.019392794846035084 	 92.22 	 0.9355727068479578 	 231714836
SAMEA5089887 	 167797044 	 97.05 	 0.021845855639745358 	 92.26 	 0.9532618021752599 	 167396086
SAMEA5089888 	 169552342 	 97.73 	 0.03657088381592512 	 91.42 	 0.956522487584757 	 169140144
SAMEA5089889 	 146685904 	 97.83 	 0.013810515835250264 	 91.84 	 0.939273943943745 	 146314542
