Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMEA2661437 	 47840859 	 99.07 	 0.008907741393188614 	 96.53 	 0.969387366090438 	 47448268
SAMEA2661438 	 48814364 	 98.94 	 0.007083120042289192 	 96.38 	 0.9661127835279271 	 48477814
SAMEA2661439 	 54186957 	 98.98 	 0.007548421661692499 	 96.43 	 0.9676257522716188 	 53793172
SAMEA2661440 	 52371575 	 98.83 	 0.007359832122673416 	 96.28 	 0.9675830609649808 	 51995278
SAMEA2661442 	 47719013 	 98.86 	 0.007153458936797373 	 96.51 	 0.9624520140922462 	 47359024
SAMEA2661443 	 47657939 	 99.05 	 0.007905020819301481 	 96.59 	 0.9644092222254188 	 47266400
SAMEA2661444 	 47358033 	 99.08 	 0.00798671262381189 	 96.74 	 0.9663113330837882 	 46968318
SAMEA2661445 	 49098405 	 99.16 	 0.009446131702241652 	 96.81 	 0.9692190206484337 	 48670502
SAMEA2661446 	 46169709 	 99.02 	 0.0070854897525994805 	 96.51 	 0.9654056081495189 	 45825522
SAMEA2661249 	 146452873 	 98.54 	 0.011383969230839192 	 92.55 	 0.975050293813604 	 143265690
SAMEA2661302 	 56498420 	 99.26 	 0.011660573870915328 	 97.46 	 0.9666096283589473 	 56114958
SAMEA2661332 	 47445759 	 99.05 	 0.007270892220314149 	 97.39 	 0.9607299604385782 	 47221726
SAMEA2661340 	 48534760 	 99.05 	 0.007241717070404798 	 97.31 	 0.953806447241411 	 48311010
SAMEA2661348 	 49656021 	 99.09 	 0.007566292917428885 	 97.48 	 0.9588287933737059 	 49413984
SAMEA2661441 	 55635599 	 99.11 	 0.01065663011914368 	 96.77 	 0.9622175137422162 	 55134084
SAMEA2661447 	 51944211 	 99.1 	 0.00905315512444688 	 97.31 	 0.9601736700667525 	 51621022
SAMEA2661448 	 55786732 	 99.16 	 0.010091646881197486 	 97.35 	 0.963408926978578 	 55422166
SAMEA2661449 	 58240187 	 99.41 	 0.014976583093732168 	 96.48 	 0.9728288713736647 	 57838128
SAMEA2661450 	 62927521 	 99.41 	 0.016106704727808997 	 96.59 	 0.9732628741586792 	 62462310
SAMEA2661451 	 65126671 	 99.46 	 0.0196248630610952 	 95.75 	 0.9716895815849966 	 64669568
SAMEA2661311 	 52185365 	 99.17 	 0.009069822545075617 	 97.39 	 0.9643212261005459 	 51848480
SAMEA2661364 	 50082451 	 99.08 	 0.007338478701851074 	 97.41 	 0.9578414378257174 	 49835536
SAMEA2661372 	 47827252 	 99.07 	 0.009244812978174033 	 97.18 	 0.9608266613297918 	 47519756
SAMEA2661401 	 46986539 	 99.05 	 0.007182418777428999 	 97.34 	 0.9570297446589631 	 46767808
SAMEA2661416 	 45536093 	 98.95 	 0.006934740756085508 	 96.56 	 0.9586683632870078 	 45230794
SAMEA2661323 	 52638707 	 99.08 	 0.007433275289227754 	 97.52 	 0.9612730315455142 	 52392960
SAMEA2661356 	 49668698 	 99.12 	 0.007391717817930319 	 97.46 	 0.9624793493022328 	 49433180
SAMEA2661361 	 50418262 	 99.15 	 0.0077939814744109985 	 97.55 	 0.9611172623867505 	 50167382
SAMEA2661360 	 66334756 	 99.38 	 0.011985436412851205 	 97.28 	 0.9732887584323973 	 65850582
