Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMEA2338574 	 183303233 	 97.76 	 0.09190658410263827 	 94.45 	 0.029610877976315758 	 7013156
SAMEA2338591 	 181097362 	 97.07 	 0.10855819092494566 	 91.75 	 0.10010305720779478 	 20529162
SAMEA2338563 	 138086205 	 97.19 	 0.09183552404818425 	 91.28 	 0.06414495418635179 	 9917944
SAMEA2338558 	 69060597 	 96.62 	 0.1007755840859586 	 89.36 	 0.1890847005301523 	 14108086
SAMEA2338554 	 134609293 	 97.02 	 0.05985826699201221 	 91.95 	 0.10194330684655507 	 15913686
SAMEA2338540 	 99580422 	 97.55 	 0.11480395212625229 	 92.25 	 0.10719562397712003 	 12491380
SAMEA2338585 	 63945969 	 97.51 	 0.07819488981393026 	 91.79 	 0.7357813919518321 	 49565472
SAMEA2338571 	 111379697 	 97.26 	 0.09353557498006122 	 91.77 	 0.15002829812800655 	 18182724
SAMEA2338573 	 113218336 	 97.11 	 0.07617255565388278 	 90.72 	 0.018422669495144428 	 2351138
SAMEA2338586 	 137464660 	 97.19 	 0.08280691197286634 	 92.13 	 0.022695170855270955 	 3483226
SAMEA2338556 	 88204402 	 97.02 	 0.16836185794899441 	 88.67 	 0.15054330205367056 	 14308570
SAMEA2338547 	 182525253 	 96.48 	 0.07329858077227265 	 90.81 	 0.22143454730676873 	 44355040
SAMEA2338564 	 151837511 	 97.43 	 0.21639354322661414 	 91.22 	 0.14241014399788243 	 25011090
SAMEA2338548 	 129485959 	 97.58 	 0.050626771046272286 	 93.56 	 0.3525919345652089 	 52606766
SAMEA2338589 	 115427335 	 97.26 	 0.060405526992371436 	 92.97 	 0.06433008098156293 	 8636810
SAMEA2338553 	 102406262 	 97.07 	 0.07518985508913507 	 91.77 	 0.10799074447977292 	 12917744
SAMEA2338576 	 134137576 	 97.15 	 0.11954770973347544 	 91.19 	 0.1498494405516359 	 23029284
SAMEA2338572 	 145653809 	 97.15 	 0.24005103773152955 	 90.83 	 0.22219350694376636 	 35339460
SAMEA2338561 	 109300042 	 97.06 	 0.1893473929314684 	 91.49 	 0.3976482942554694 	 47374698
SAMEA2338588 	 76386343 	 96.72 	 0.15839984642280885 	 89.87 	 0.16517320310673078 	 14296190
SAMEA2338543 	 102017285 	 96.39 	 0.11377725843223528 	 90.22 	 0.14264562793586483 	 17246716
SAMEA2338551 	 146780777 	 97.06 	 0.10178409125058659 	 91.74 	 0.0912167664250263 	 15196278
SAMEA2338555 	 159651331 	 97.29 	 0.13061747039240154 	 91.63 	 0.10748960709174422 	 19006012
SAMEA2338568 	 153567458 	 97.28 	 0.194222684860747 	 92.55 	 0.3781132986862297 	 66762020
SAMEA2338596 	 75008999 	 96.77 	 0.16845398776752107 	 89.84 	 0.11055556373275979 	 10755888
SAMEA2338542 	 119752653 	 97.42 	 0.07216724459540784 	 93.53 	 0.12179513230153752 	 17364608
SAMEA2338590 	 82149462 	 97.79 	 0.05914490346875309 	 94.2 	 0.5362565509829182 	 49911036
SAMN06323936 	 25167281 	 97.3 	 0.02562998362834666 	 95.82 	 0.6597705681677241 	 25118760
SAMN06323935 	 31420121 	 96.9 	 0.026598147091795095 	 95.44 	 0.6509788724570382 	 31359324
SAMN06323934 	 52420133 	 88.38 	 0.033125555022914574 	 87.19 	 0.679946793563296 	 52351614
SAMN06323933 	 52391084 	 97.46 	 0.03352965554215294 	 96.15 	 0.6696273464313865 	 52302022
SAMN06323932 	 50992861 	 97.49 	 0.03196814157966151 	 96.13 	 0.6671048718244672 	 50907632
SAMN06323931 	 51769574 	 97.46 	 0.03486509276665093 	 96.09 	 0.6713523937009384 	 51682054
SAMN06323930 	 50629378 	 97.44 	 0.030927932790325807 	 96.0 	 0.6806136724192844 	 50534792
SAMN06323929 	 35036274 	 97.32 	 0.047920278280732705 	 95.57 	 0.9198624887141124 	 34961806
SAMN06323928 	 39125154 	 97.18 	 0.05098057888794508 	 95.4 	 0.9149084468175274 	 39045696
SAMN06323927 	 39984686 	 97.38 	 0.05212955780120419 	 95.65 	 0.9177700108627624 	 39898480
SAMN06323925 	 56839472 	 96.68 	 0.03451288217455644 	 95.28 	 0.6663105855954362 	 56733284
SAMN06323923 	 43118765 	 97.05 	 0.03294336004289548 	 95.13 	 0.828498393093523 	 43034412
SAMN06323922 	 41451368 	 97.0 	 0.03180003612908505 	 94.99 	 0.8052766099579546 	 41371416
SAMN06323921 	 33372638 	 94.32 	 0.04232014861995626 	 92.68 	 0.6301901061638016 	 33308296
SAMN06323920 	 38582189 	 96.81 	 0.03173435804795835 	 94.71 	 0.8256219495506806 	 38504516
SAMN06323918 	 42953713 	 96.97 	 0.03488257231685652 	 94.85 	 0.8339933768370498 	 42859380
SAMN06323917 	 42130362 	 94.64 	 0.035942677160001615 	 92.73 	 0.8290285259646742 	 42046498
SAMN06323916 	 36732705 	 97.06 	 0.032461426404616814 	 95.06 	 0.8525823352631832 	 36654762
SAMN06323915 	 41023422 	 95.32 	 0.04936372689728322 	 93.48 	 0.7092506709741714 	 40933584
SAMN06323914 	 46564230 	 96.99 	 0.033369348102610094 	 95.15 	 0.8156485354209121 	 46470298
SAMN06323913 	 53025994 	 97.49 	 0.03495647813787329 	 96.22 	 0.6609532895168226 	 52940410
SAMN06323912 	 33524964 	 97.08 	 0.053580698848774304 	 95.19 	 0.9285053243585533 	 33457772
SAMN06323911 	 33639733 	 97.35 	 0.046429143774714264 	 95.51 	 0.9226207310449405 	 33568760
SAMN06323909 	 42287199 	 91.73 	 0.025097618785297177 	 90.43 	 0.6618857911385688 	 42224272
SAMN06323907 	 49365296 	 97.31 	 0.03420254990469418 	 95.52 	 0.8783940937765516 	 49268162
SAMN06323905 	 37939782 	 97.72 	 0.026647438301042426 	 95.95 	 0.8563601207348388 	 37861332
SAMN06323904 	 44703452 	 97.8 	 0.030817463492528497 	 96.09 	 0.8656676665696982 	 44612758
SAMN06323902 	 47977844 	 97.28 	 0.03340373110554947 	 95.55 	 0.8640442191048445 	 47880352
SAMN06323901 	 32626955 	 97.58 	 0.04794471319802905 	 95.67 	 0.927873758892586 	 32544916
SAMN06323900 	 34425449 	 97.79 	 0.026015840781045442 	 96.11 	 0.8495100876667009 	 34356694
SAMN06323899 	 40981513 	 97.66 	 0.028155256249323933 	 96.0 	 0.8425978224502544 	 40898822
SAMN06323898 	 36023569 	 97.69 	 0.0268759877734491 	 96.06 	 0.851839815596636 	 35947354
SAMN06323897 	 38743736 	 97.49 	 0.0539851396881292 	 95.9 	 0.9215761909919556 	 38646222
SAMN06323896 	 51287001 	 96.91 	 0.03623278732948335 	 95.17 	 0.8555177192831026 	 51183370
SAMN06323895 	 31104503 	 97.35 	 0.04903961976180748 	 95.42 	 0.9248174617892558 	 31038990
SAMN06323894 	 65062641 	 97.36 	 0.03751015886367109 	 95.67 	 0.6685559429908386 	 64941766
SAMN06323893 	 39297647 	 97.12 	 0.030731509191886223 	 95.53 	 0.665404695646368 	 39225330
SAMN06323891 	 52367719 	 97.24 	 0.032855431415678045 	 95.94 	 0.6663734797748584 	 52284928
SAMN06323890 	 57450205 	 97.53 	 0.03349688656463454 	 96.21 	 0.6600341030936766 	 57356986
SAMN06323889 	 55020442 	 97.51 	 0.029904085466997885 	 96.11 	 0.660121515726891 	 54922390
SAMN06323888 	 60710517 	 97.43 	 0.03533517924085542 	 96.05 	 0.6627128660435149 	 60589604
SAMN06323887 	 53728896 	 97.38 	 0.034513774487381986 	 96.11 	 0.6612045588936468 	 53648190
SAMN06323886 	 45262227 	 96.14 	 0.03098409187864309 	 94.8 	 0.6642541698396119 	 45188066
SAMN06323884 	 48747656 	 97.51 	 0.03523498647811907 	 96.19 	 0.6641700949129781 	 48668404
SAMN06323883 	 44491402 	 97.49 	 0.03126262463026002 	 96.09 	 0.6676255105914546 	 44416276
SAMN06323882 	 52607660 	 97.53 	 0.03322362180716649 	 96.23 	 0.6648724758868247 	 52527246
SAMN06323881 	 49464652 	 89.48 	 0.03109092933677164 	 87.66 	 0.6597158168087037 	 49333876
SAMN06323880 	 44392914 	 95.94 	 0.0463945664841916 	 90.28 	 0.6219393497925227 	 43930528
SAMN06323879 	 49172129 	 97.28 	 0.028503199444547135 	 95.78 	 0.6668950026441073 	 49069274
SAMN06323910 	 50383212 	 97.32 	 0.0366372830696066 	 95.94 	 0.6782789657482596 	 50297424
SAMN06323924 	 43252201 	 97.73 	 0.025353137520099843 	 96.2 	 0.849508059182085 	 43162446
SAMN06323903 	 55750164 	 96.92 	 0.04253036816178693 	 95.11 	 0.8682114587479692 	 55637008
SAMN06323919 	 34088929 	 97.65 	 0.025093718843440343 	 95.72 	 0.8385929056932487 	 34025352
SAMN06323908 	 56495623 	 97.31 	 0.03389462578366469 	 95.89 	 0.6667701077926214 	 56392942
SAMN06323892 	 54753098 	 97.41 	 0.03641647820548894 	 95.72 	 0.6738519921400535 	 54593700
SAMN06323906 	 40913268 	 97.66 	 0.02516477050916588 	 96.01 	 0.8379615052043158 	 40839450
SAMN06323926 	 46168893 	 94.84 	 0.03161377510177686 	 93.57 	 0.6664192483865962 	 46098224
SAMN06323885 	 32994202 	 97.3 	 0.052196685951064976 	 95.57 	 0.9157442864118212 	 32925736
SAMN07162959 	 40570551 	 95.92 	 0.39093479405788695 	 93.72 	 0.6260460526437832 	 35098110
SAMN07162958 	 164065282 	 97.4 	 0.6270984009889429 	 94.35 	 0.3136014833443143 	 54447016
SAMN07162962 	 29551458 	 93.13 	 0.26442441520144283 	 89.2 	 0.7019118698600091 	 29348742
SAMN07162961 	 57317597 	 94.37 	 0.014562386486649117 	 91.46 	 0.942403988786245 	 57069884
SAMN07162963 	 46069699 	 96.19 	 0.029113344109324438 	 93.08 	 0.9618336118717087 	 45886552
SAMN07162968 	 74238138 	 97.09 	 0.4637117110884435 	 94.14 	 0.46792893393816953 	 36957570
SAMN07162970 	 19078855 	 96.96 	 0.47617868053402573 	 94.06 	 0.02851301895920054 	 572426
SAMN07162971 	 81528244 	 97.36 	 0.48523327694878354 	 94.28 	 0.46581294057435846 	 39773764
SAMN07162972 	 153852278 	 97.06 	 0.6289330535619369 	 93.51 	 0.29685893714424405 	 51061494
SAMN07162967 	 40882213 	 97.45 	 0.4682715928318264 	 94.1 	 0.46974942580730306 	 20345432
SAMN07162969 	 57116282 	 97.58 	 0.4791004953718801 	 94.57 	 0.473764912664396 	 28420816
SAMN07162957 	 134429183 	 97.17 	 0.4684631610087223 	 94.47 	 0.47443075929672135 	 66896538
SAMN07162955 	 162995113 	 96.19 	 0.48086177283118914 	 94.17 	 0.3505636563508468 	 81053708
SAMN07162954 	 42330319 	 96.57 	 0.25069083462375985 	 93.34 	 0.002752803072293394 	 163736
SAMN07162953 	 59493329 	 97.43 	 0.010724328436890798 	 94.43 	 0.9366816579104479 	 59220778
SAMN07162952 	 201002 	 97.42 	 0.0007014855573576382 	 94.56 	 0.9518608722124972 	 200104
SAMN07162951 	 9239808 	 97.42 	 0.007648427326628432 	 94.23 	 0.9429687617097647 	 9185272
SAMN07162950 	 71304747 	 96.78 	 0.0247563742144685 	 93.57 	 0.9606463209816261 	 71013760
SAMN07162956 	 84350049 	 96.94 	 0.670905692064269 	 94.53 	 0.3509195346760014 	 41890618
SAMN07162966 	 91408725 	 95.94 	 0.6232202998127367 	 93.52 	 0.3508028699172611 	 45297168
SAMN07162965 	 31938887 	 96.84 	 0.02814578353967062 	 93.76 	 0.9331786583340785 	 31284738
SAMN07162964 	 68151771 	 97.19 	 0.6872092876353866 	 94.69 	 0.3404803512989863 	 33753728
SAMN07162960 	 61539629 	 97.3 	 0.013825627710560296 	 94.38 	 0.9410412501057638 	 61282046
SAMN09813050 	 14923798 	 97.72 	 0.011742721256345068 	 93.56 	 0.9815983270140848 	 14739706
SAMN09813052 	 16064321 	 97.62 	 0.011181238223514084 	 93.25 	 0.9800038040236195 	 15869574
SAMN09813053 	 13997849 	 97.44 	 0.009641981421574129 	 93.15 	 0.9776137970382814 	 13831018
SAMN09813056 	 12958595 	 97.49 	 0.011599174138863048 	 93.02 	 0.9802367777615063 	 12784846
SAMN09813058 	 15393239 	 97.37 	 0.011402603441679818 	 93.04 	 0.9827247231488038 	 15208296
SAMN09813057 	 11389681 	 97.6 	 0.009747156219739605 	 92.72 	 0.9834813392504203 	 11240698
SAMN09813068 	 13494047 	 97.52 	 0.010127799317728774 	 93.19 	 0.9807098881247677 	 13329036
SAMN09813062 	 12859065 	 97.51 	 0.00987474594770304 	 92.84 	 0.9817593605520301 	 12693316
SAMN09813061 	 15540484 	 97.62 	 0.010184367488168321 	 93.32 	 0.980361648325907 	 15351236
SAMN09813060 	 16712437 	 97.56 	 0.010051017694187868 	 92.61 	 0.9817203049012947 	 16491028
SAMN09813059 	 14173634 	 97.72 	 0.011038665172248698 	 93.82 	 0.981571051294162 	 13998758
SAMN09813066 	 15763281 	 97.5 	 0.01015289900624115 	 92.99 	 0.9820697010476157 	 15554454
SAMN09813065 	 12725446 	 97.55 	 0.00907535971627242 	 92.79 	 0.9803609850622026 	 12559134
SAMN09813064 	 18866979 	 97.41 	 0.012854204162733206 	 92.65 	 0.9800176320895606 	 18613126
SAMN09813063 	 21849884 	 97.69 	 0.01088994339741117 	 93.26 	 0.9809730749517442 	 21589020
SAMN09813072 	 13243291 	 97.65 	 0.00810553811737581 	 93.15 	 0.9789828643386796 	 13088670
SAMN09813069 	 14874989 	 97.66 	 0.00862797276690423 	 93.17 	 0.979544626144715 	 14700036
SAMN09813070 	 18542596 	 97.62 	 0.009429477943649314 	 93.03 	 0.9827426597062808 	 18305862
SAMN09813075 	 12621597 	 97.47 	 0.008895150114521957 	 92.68 	 0.9805681959681198 	 12457964
SAMN09813076 	 14140445 	 97.56 	 0.008938686158745358 	 92.97 	 0.98101676751465 	 13958246
SAMN09813073 	 12567137 	 97.66 	 0.008200674505259234 	 93.49 	 0.9819112346787364 	 12418198
SAMN09813074 	 16914264 	 97.63 	 0.008706911515629648 	 93.47 	 0.9812709067016404 	 16713220
SAMN09813077 	 12081290 	 97.61 	 0.008221804128532632 	 93.15 	 0.9788815964777791 	 11939272
SAMN09813055 	 18185442 	 97.49 	 0.011366454551943253 	 93.05 	 0.9808508793407079 	 17963252
SAMN09813078 	 14189502 	 97.7 	 0.008244263963597877 	 93.36 	 0.9806369503361111 	 14023432
SAMN09813054 	 21126720 	 97.72 	 0.011252480271428788 	 93.52 	 0.9819718125341812 	 20867610
SAMN09813051 	 14832233 	 97.46 	 0.010340250183502377 	 92.98 	 0.9786296730932219 	 14650462
SAMN09813067 	 14475431 	 97.33 	 0.010064225376087248 	 92.89 	 0.977230804719467 	 14301980
SAMN09813071 	 13694088 	 97.56 	 0.008627299605493991 	 92.95 	 0.9812368274485047 	 13516396
SAMN09813049 	 15268979 	 97.7 	 0.010150449483230017 	 93.6 	 0.9822927354287659 	 15082714
SAMN11322346 	 35545421 	 97.97 	 0.15553708028946964 	 95.19 	 0.987523839823415 	 35075168
SAMN11322345 	 47257159 	 98.02 	 0.17028325803504185 	 95.25 	 0.9886319189777147 	 46634778
SAMN11322329 	 58914161 	 98.11 	 0.1611643760826875 	 94.42 	 0.9877671569673467 	 58047508
SAMN11322328 	 235936739 	 98.67 	 0.07972845636388998 	 91.12 	 0.967783402109092 	 231236822
SAMN11322327 	 39437290 	 98.06 	 0.17788689334383778 	 94.05 	 0.9855649064501797 	 38793932
SAMN11322348 	 61100811 	 98.11 	 0.1648408234712302 	 95.34 	 0.9886827537311648 	 60326594
SAMN11322347 	 30913387 	 98.13 	 0.15163278614536801 	 95.57 	 0.9890481993421718 	 30487478
SAMN11322344 	 51232279 	 98.04 	 0.1398278612591097 	 95.18 	 0.988323104913452 	 50577172
SAMN11322343 	 63766203 	 98.38 	 0.1744816450808589 	 95.41 	 0.9879175042257397 	 62985374
SAMN11322342 	 74033901 	 98.02 	 0.156697173096417 	 95.11 	 0.9879912102985126 	 73205104
SAMN11322341 	 66105747 	 98.39 	 0.15122089158148383 	 95.39 	 0.9872721167367446 	 65311504
SAMN11322339 	 95229160 	 97.93 	 0.18349547554551568 	 95.09 	 0.9888641470326625 	 94099800
SAMN11322340 	 114287362 	 97.93 	 0.1636150723296947 	 95.24 	 0.9895338572165111 	 112918398
