Organism	BioProject	BioSample	Run
Passer_domesticus_bactrianus	PRJEB27649	SAMEA4785113	ERR2697497
Passer_domesticus_bactrianus	PRJEB27649	SAMEA4785114	ERR2697498
Passer_domesticus_bactrianus	PRJEB27649	SAMEA4785116	ERR2697500
Passer_domesticus_bactrianus	PRJEB27649	SAMEA4785117	ERR2697501
Passer_domesticus_bactrianus	PRJEB27649	SAMEA4785118	ERR2697502
Passer_domesticus_bactrianus	PRJEB27649	SAMEA4785119	ERR2697503
Passer_domesticus_bactrianus	PRJEB27649	SAMEA4785120	ERR2697504
Passer_italiae	PRJEB27649	SAMEA4785121	ERR2697505
Passer_italiae	PRJEB27649	SAMEA4785122	ERR2697506
Passer_italiae	PRJEB27649	SAMEA4785123	ERR2697507
Passer_italiae	PRJEB27649	SAMEA4785124	ERR2697508
Passer_italiae	PRJEB27649	SAMEA4785125	ERR2697509
Passer_italiae	PRJEB27649	SAMEA4785126	ERR2697510
Passer_italiae	PRJEB27649	SAMEA4785127	ERR2697511
Passer_italiae	PRJEB27649	SAMEA4785128	ERR2697512
Passer_italiae	PRJEB27649	SAMEA4785129	ERR2697513
Passer_italiae	PRJEB27649	SAMEA4785130	ERR2697514
Passer_hispaniolensis	PRJEB27649	SAMEA4785131	ERR2697515
Passer_hispaniolensis	PRJEB27649	SAMEA4785132	ERR2697516
Passer_hispaniolensis	PRJEB27649	SAMEA4785133	ERR2697517
Passer_hispaniolensis	PRJEB27649	SAMEA4785134	ERR2697518
Passer_hispaniolensis	PRJEB27649	SAMEA4785135	ERR2697519
Passer_hispaniolensis	PRJEB27649	SAMEA4785136	ERR2697520
Passer_hispaniolensis	PRJEB27649	SAMEA4785139	ERR2697523
Passer_montanus	PRJEB27649	SAMEA4785141	ERR2697525
Passer_montanus	PRJEB27649	SAMEA4785142	ERR2697526
Passer_montanus	PRJEB27649	SAMEA4785143	ERR2697527
Passer_montanus	PRJEB27649	SAMEA4785144	ERR2697528
Passer_montanus	PRJEB27649	SAMEA4785146	ERR2697530
Passer_montanus	PRJEB27649	SAMEA4785149	ERR2697533
Passer_italiae	PRJEB27649	SAMEA4785150	ERR2697534
Passer_domesticus	PRJEB27649	SAMEA4785151	ERR2697535
Passer_domesticus	PRJEB27649	SAMEA4785152	ERR2697536
Passer_domesticus	PRJEB27649	SAMEA4785153	ERR2697537
Passer_domesticus	PRJEB27649	SAMEA4785154	ERR2697538
Passer_domesticus	PRJEB27649	SAMEA4785087	ERR2697471
Passer_montanus	PRJEB27649	SAMEA4785145	ERR2697529
Passer_montanus	PRJEB27649	SAMEA4785147	ERR2697531
Passer_montanus	PRJEB27649	SAMEA4785148	ERR2697532
Passer_hispaniolensis	PRJEB27649	SAMEA4785061	ERR2697445
Passer_hispaniolensis	PRJEB27649	SAMEA4785140	ERR2697524
Passer_domesticus_bactrianus	PRJEB27649	SAMEA4785115	ERR2697499
Passer_hispaniolensis	PRJEB27649	SAMEA4785091	ERR2697475
Passer_hispaniolensis	PRJEB27649	SAMEA4785137	ERR2697521
Passer_italiae	PRJEB27649	SAMEA4785077	ERR2697461
Passer_hispaniolensis	PRJEB27649	SAMEA4785138	ERR2697522
