BioProject,BioSample,Organism,sex,Country,Continent,Submitter_Id,Population,Sample,Locality,Organism.x,Organism.y,refGenome,refSpecies,N_DATA,N_GENOTYPES_FILTERED,N_MISS,F_MISS,N_SITES,MEAN_DEPTH,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,cluster,SampleType,rel_cluster
PRJEB7359,SAMEA3166414,Ficedula_albicollis,male,Czech Republic,Europe,CZC_304236,CZC,304236,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,5794501,0.0488207,30656638,16.497,-0.0465913,0.015897,0.00246096,-0.00108997,0.0291472,0.0906127,0.00324088,-0.0037937,-0.00294197,-0.00369417,cluster_4,ingroup,NA
PRJEB11502,SAMEA3638001,Ficedula_albicollis,male,Sweden,Europe,u003,OC,NA,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,5798722,0.0488563,30669637,11.9305,-0.0514998,0.0191618,0.00248608,-0.0035884,-0.0194649,-0.0521865,-8.36206e-4,8.47547e-4,0.00225318,-0.00660388,cluster_3,ingroup,NA
PRJEB11502,SAMEA3638029,Ficedula_albicollis,male,Sweden,Europe,u129,OC,NA,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,5809068,0.0489434,30447987,17.5247,-0.0507127,0.0193292,0.00260583,-0.00821855,-0.0179049,-0.0540285,7.35548e-4,0.00192576,8.82997e-5,0.0024644,cluster_3,ingroup,NA
PRJEB11502,SAMEA3638025,Ficedula_albicollis,male,Sweden,Europe,u118,OC,NA,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,5832645,0.0491421,30331137,18.0252,-0.0510297,0.0194859,0.00272283,-0.00884899,-0.0204439,-0.0566119,-6.09624e-4,9.63628e-4,0.00221056,-0.00167228,cluster_3,ingroup,NA
PRJEB7359,SAMEA3166392,Ficedula_albicollis,male,Hungary,Europe,H_367,H,367,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,5848047,0.0492718,31627182,11.7938,-0.0466651,0.0160397,0.00190353,0.00269873,0.0271551,0.0805085,9.86347e-4,-0.00450848,0.00208485,-0.00150925,cluster_4,ingroup,NA
PRJEB11502,SAMEA3637999,Ficedula_albicollis,male,Sweden,Europe,u005,OC,NA,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,5860507,0.0493768,30341995,19.4406,-0.0511318,0.0197665,0.00270185,-0.00740361,-0.0218125,-0.0618245,-1.40775e-5,5.72037e-4,-8.54182e-4,0.00497045,cluster_3,exclude,11
PRJEB7359,SAMEA2785577,Ficedula_albicollis,female,Italy,Europe,I_S4-19,I,S4-19,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,5868653,0.0494455,30860769,14.1954,-0.0440012,0.0150722,0.00139355,0.00690917,0.0367426,0.114638,0.00155775,-0.0018959,-9.26993e-4,0.00545871,cluster_6,ingroup,NA
PRJEB7359,SAMEA2785563,Ficedula_albicollis,female,Italy,Europe,I_F1-1,I,F1-1,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,5868864,0.0494472,30754932,19.0419,-0.0440881,0.0154843,0.00229326,0.00428095,0.0372812,0.112918,-0.00177707,-0.00239341,-0.00276603,0.00723412,cluster_6,ingroup,NA
PRJEB11502,SAMEA3638000,Ficedula_albicollis,male,Sweden,Europe,u016,OC,NA,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,5889861,0.0496241,30258936,23.3466,-0.050701,0.0192715,0.00269837,-0.00811717,-0.0195961,-0.0550624,-0.00164422,0.00149018,-0.00126244,0.00230988,cluster_3,ingroup,NA
PRJEB7359,SAMEA2785574,Ficedula_albicollis,male,Italy,Europe,I_S1,I,S1,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,5897406,0.0496877,31083564,10.3183,-0.0447921,0.0156359,0.00126339,0.00192696,0.0367154,0.109446,0.00122726,-0.00880867,-0.00293026,-0.00602282,cluster_6,ingroup,NA
PRJEB11502,SAMEA3638034,Ficedula_albicollis,male,Sweden,Europe,u128,OC,NA,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,5899591,0.0497061,30278398,19.7102,-0.0513785,0.0196149,0.0024786,-0.00795513,-0.0229572,-0.0592466,2.5363e-4,-0.00185494,-0.00189232,-0.00361788,cluster_3,exclude,1
PRJEB7359,SAMEA3166421,Ficedula_albicollis,male,Czech Republic,Europe,CZC_48837,CZC,48837,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,5907147,0.0497698,31063400,12.0553,-0.0471775,0.0162914,0.00208792,0.00275596,0.0279123,0.0863779,-3.3011e-4,-0.00395957,0.00249182,9.73093e-4,cluster_4,ingroup,NA
PRJEB7359,SAMEA2785394,Ficedula_albicollis,female,Sweden,Europe,OC_HB6,OC,HB6,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,5923481,0.0499074,30957683,10.739,-0.050695,0.018904,0.00275591,-0.00354268,-0.0159389,-0.0468267,-0.00177835,0.0051869,-0.00108846,0.00765437,cluster_3,ingroup,NA
PRJEB7359,SAMEA3166389,Ficedula_albicollis,female,Hungary,Europe,H_126,H,126,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,5936753,0.0500192,30858567,12.6499,-0.0463932,0.016435,0.00234049,0.00470426,0.0329845,0.0935532,0.00156194,3.62666e-4,-0.00178879,0.00966428,cluster_4,ingroup,NA
PRJEB7359,SAMEA3166399,Ficedula_albicollis,male,Hungary,Europe,H_454,H,454,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,5944672,0.0500859,30840862,14.4042,-0.0465322,0.0164946,0.00199878,0.00260208,0.0297902,0.0895626,-6.97817e-4,-0.00499657,-0.00121694,-0.00124713,cluster_4,ingroup,NA
PRJEB7359,SAMEA3166405,Ficedula_albicollis,male,Hungary,Europe,H_86,H,86,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,5962414,0.0502354,30999516,10.8292,-0.0464287,0.0164527,0.00227392,0.00165763,0.027371,0.085685,-7.70903e-5,-0.00683754,-0.00172231,-0.00284425,cluster_4,ingroup,NA
PRJEB11502,SAMEA3638030,Ficedula_albicollis,male,Sweden,Europe,u113,OC,NA,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,5977254,0.0503605,30526580,11.5914,-0.0515812,0.0190389,0.00237411,-0.00720968,-0.0211067,-0.0591924,-8.035e-4,-9.36633e-4,0.00236144,0.00129174,cluster_3,ingroup,NA
PRJEB7359,SAMEA2785567,Ficedula_albicollis,female,Italy,Europe,I_GX,I,GX,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6004000,0.0505858,30590287,20.284,-0.0457512,0.0159689,0.00200524,0.00637962,0.0434118,0.12888,1.92319e-4,0.00103729,0.0025359,0.00201992,cluster_4,ingroup,NA
PRJEB7359,SAMEA2785384,Ficedula_albicollis,male,Sweden,Europe,OC_5,OC,5,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6009038,0.0506283,30423650,14.5968,-0.049983,0.0192552,0.00271703,-0.00658075,-0.0189399,-0.0499131,-2.48727e-4,0.00128499,-4.8902e-4,0.00128654,cluster_3,ingroup,NA
PRJEB11502,SAMEA3638051,Ficedula_albicollis,male,Sweden,Europe,u136,OC,NA,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6021323,0.0507318,30359226,18.0173,-0.0514175,0.0197249,0.00269321,-0.00645399,-0.0210901,-0.0535878,-1.4628e-4,7.25398e-4,-0.00343942,-0.00321021,cluster_3,ingroup,10
PRJEB11502,SAMEA3638057,Ficedula_albicollis,male,Sweden,Europe,u103,OC,NA,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6053893,0.0510062,30591409,12.3238,-0.0509043,0.0193001,0.0024107,-0.00584367,-0.0211652,-0.0590647,-0.00139037,0.0024306,-9.20171e-4,-0.00608175,cluster_3,exclude,10
PRJEB7359,SAMEA2785395,Ficedula_albicollis,female,Sweden,Europe,OC_HB7,OC,HB7,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6084610,0.051265,30907546,12.5905,-0.0508672,0.0191749,0.00264924,-0.00598912,-0.0161443,-0.044121,-0.00206787,0.00637185,0.00133576,0.0113824,cluster_3,ingroup,NA
PRJEB7359,SAMEA3166395,Ficedula_albicollis,female,Hungary,Europe,H_392,H,392,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6096147,0.0513622,30485701,22.6086,-0.04625,0.0166329,0.00219932,9.92701e-4,0.030509,0.0903277,0.00287977,3.42474e-4,-0.00224176,0.00239766,cluster_4,ingroup,NA
PRJEB11502,SAMEA3638052,Ficedula_albicollis,male,Sweden,Europe,u133,OC,NA,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6119954,0.0515628,30474975,13.4276,-0.0511634,0.019326,0.00276172,-0.00742733,-0.0181864,-0.0527424,-0.00148735,-8.85295e-4,0.00351768,0.00152885,cluster_3,ingroup,NA
PRJEB7359,SAMEA3166423,Ficedula_albicollis,male,Czech Republic,Europe,CZC_82259,CZC,82259,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6152861,0.05184,31251250,11.7607,-0.0472937,0.0162703,0.00227256,3.01578e-4,0.028624900000000002,0.0871518,0.00124949,-0.00306504,8.73879e-5,-0.00877528,cluster_4,ingroup,NA
PRJEB7359,SAMEA3166427,Ficedula_albicollis,male,Czech Republic,Europe,CZC_82355,CZC,82355,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6155344,0.0518609,30546229,15.707,-0.0468647,0.0162648,0.00248316,0.00394768,0.0284228,0.0870824,0.00139638,-0.00610313,0.00254985,-0.00985357,cluster_4,ingroup,NA
PRJEB7359,SAMEA2785572,Ficedula_albicollis,female,Italy,Europe,I_LY-1,I,LY-1,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6160736,0.0519064,30782585,10.6377,-0.0439776,0.0155796,0.0022191,0.00692893,0.040205,0.120509,2.76088e-4,-0.00295302,8.66935e-4,0.00572554,cluster_6,ingroup,NA
PRJEB7359,SAMEA3166387,Ficedula_albicollis,male,Hungary,Europe,H_117,H,117,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6167400,0.0519625,30863049,11.0989,-0.0465197,0.0167225,0.00219638,0.00173552,0.0256492,0.078386,4.48754e-4,-0.00503518,2.05276e-4,-0.00654818,cluster_4,ingroup,NA
PRJEB7359,SAMEA3166388,Ficedula_albicollis,female,Hungary,Europe,H_118,H,118,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6215257,0.0523657,30531362,13.079,-0.0463567,0.0164352,0.00274679,0.00224326,0.0294136,0.0938798,0.00186309,-3.61503e-4,-0.0014776,2.75087e-4,cluster_4,ingroup,NA
PRJEB7359,SAMEA3166422,Ficedula_albicollis,female,Czech Republic,Europe,CZC_73077,CZC,73077,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6221487,0.0524182,31327705,9.34635,-0.0461365,0.0155027,0.00261478,0.00490844,0.0370128,0.105408,-2.41647e-4,-0.0017677,-7.04386e-4,0.00993076,cluster_4,exclude,7
PRJEB11502,SAMEA3638044,Ficedula_albicollis,male,Sweden,Europe,u135,OC,NA,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6224026,0.0524396,29996347,17.7099,-0.0508604,0.0192603,0.00249727,-0.00716816,-0.021804,-0.0555077,0.00146335,0.00211871,5.33593e-4,-0.00292925,cluster_3,ingroup,NA
PRJEB7359,SAMEA3166397,Ficedula_albicollis,male,Hungary,Europe,H_12,H,12,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6242842,0.0525981,31217750,10.9508,-0.0464278,0.0164331,0.00200461,0.00324601,0.0301494,0.0895705,-0.00129953,-0.00868039,0.00102775,-0.0169289,cluster_4,ingroup,6
PRJEB11502,SAMEA3638049,Ficedula_albicollis,male,Sweden,Europe,u106,OC,NA,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6252292,0.0526778,30495342,10.2997,-0.0505606,0.0190046,0.00236367,-0.00691831,-0.0150023,-0.0425137,-9.20035e-4,0.00263975,0.00245337,-7.25058e-4,cluster_3,ingroup,NA
PRJEB11502,SAMEA3637988,Ficedula_albicollis,male,Sweden,Europe,u041,OC,NA,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6304156,0.0531147,30748018,9.63627,-0.0515398,0.019962,0.00280635,-0.00645214,-0.0192273,-0.0547368,-3.33227e-4,3.492e-4,-3.8249e-4,0.00682226,cluster_3,ingroup,NA
PRJEB7359,SAMEA3166404,Ficedula_albicollis,female,Hungary,Europe,H_78,H,78,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6326554,0.0533034,31140020,10.819,-0.0460774,0.0163812,0.00227962,4.09596e-4,0.0295502,0.086034,-0.00156204,-0.00325941,0.00177814,0.00349345,cluster_4,ingroup,NA
PRJEB7359,SAMEA3166390,Ficedula_albicollis,female,Hungary,Europe,H_31,H,31,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6364137,0.0536201,30987803,11.4769,-0.046323,0.0157098,0.00214057,0.00388856,0.0306536,0.0905097,-3.25353e-4,-0.00114778,-0.00136964,5.76247e-6,cluster_4,ingroup,NA
PRJEB11502,SAMEA3638039,Ficedula_albicollis,male,Sweden,Europe,u122,OC,NA,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6368880,0.0536601,30118492,12.0788,-0.0510101,0.01919,0.00223463,-0.00563498,-0.017893,-0.0507346,3.38902e-4,3.62997e-4,-0.00203691,0.00239617,cluster_3,ingroup,NA
PRJEB7359,SAMEA2785564,Ficedula_albicollis,female,Italy,Europe,I_F16-2,I,F16-2,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6369849,0.0536682,30283130,14.5679,-0.0453141,0.0164281,0.00203103,0.00480589,0.0412234,0.1177,-6.2894e-4,-0.00290939,-0.00127596,-0.0021084,cluster_6,ingroup,NA
PRJEB7359,SAMEA3166413,Ficedula_albicollis,female,Czech Republic,Europe,CZC_119601,CZC,119601,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6374398,0.0537065,30446319,17.2859,-0.0461514,0.0166048,0.00233153,0.00363765,0.0279996,0.0941736,0.00262846,-0.00159958,0.00147607,0.00646304,cluster_4,ingroup,NA
PRJEB7359,SAMEA2785558,Ficedula_albicollis,male,Italy,Europe,I_D5-2,I,D5-2,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6409303,0.0540006,30966205,11.2724,-0.0455879,0.0163981,0.00196999,0.00499778,0.0346508,0.106116,0.00249589,-0.00599379,-5.1768e-4,-0.00402365,cluster_4,ingroup,NA
PRJEB11502,SAMEA3637997,Ficedula_albicollis,male,Sweden,Europe,u038,OC,NA,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6452634,0.0543657,30716606,7.62744,-0.0501869,0.018935,0.00268497,-0.00632255,-0.0117738,-0.0313006,-5.61244e-4,-3.08845e-4,-1.17285e-4,0.00156065,cluster_3,ingroup,NA
PRJEB7359,SAMEA3166416,Ficedula_albicollis,male,Czech Republic,Europe,CZC_382761,CZC,382761,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6465097,0.0544707,30786541,19.3196,-0.0465258,0.0159061,0.00239741,-3.85598e-5,0.0290422,0.0870339,0.00134165,-0.00322331,0.00113314,-0.00539754,cluster_4,ingroup,NA
PRJEB7359,SAMEA3166400,Ficedula_albicollis,female,Hungary,Europe,H_473,H,473,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6471973,0.054528600000000003,31124463,10.1843,-0.0462779,0.0166679,0.00226359,0.00302139,0.0296341,0.0903381,7.11181e-4,7.53399e-5,-0.00194963,-3.35901e-4,cluster_4,ingroup,NA
PRJEB7359,SAMEA3166398,Ficedula_albicollis,female,Hungary,Europe,H_43,H,43,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6486959,0.0546549,30475808,13.0323,-0.0454663,0.0162567,0.00238163,0.00357286,0.0310447,0.0910999,0.00157929,6.27759e-4,-0.00267124,-7.50933e-4,cluster_6,ingroup,NA
PRJEB7359,SAMEA2785398,Ficedula_albicollis,female,Sweden,Europe,OC_HB10,OC,HB10,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6509775,0.0548471,30113271,19.9433,-0.0501092,0.0190861,0.00269463,-0.00446663,-0.0146484,-0.0392323,-0.00110273,0.00402703,3.57727e-4,0.00942512,cluster_3,ingroup,NA
PRJEB7359,SAMEA2785575,Ficedula_albicollis,female,Italy,Europe,I_S2,I,S2,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6651882,0.0560444,31397230,10.4101,-0.0442253,0.015839,0.00217596,0.00898091,0.0425216,0.119152,0.0028026,-0.00482442,-0.00112128,-0.00151413,cluster_6,ingroup,NA
PRJEB7359,SAMEA3166402,Ficedula_albicollis,male,Hungary,Europe,H_53,H,53,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6664679,0.0561523,30759589,8.70234,-0.0463322,0.0166321,0.00221905,0.00285481,0.0305018,0.0901054,-0.00225326,-0.00587412,7.19537e-4,-0.0169656,cluster_4,exclude,6
PRJEB7359,SAMEA2785559,Ficedula_albicollis,male,Italy,Europe,I_D6-2,I,D6-2,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6666575,0.0561682,30794163,11.3143,-0.0451816,0.0159499,0.00201527,0.00647484,0.0386137,0.112791,-8.93629e-4,-0.00767818,-4.07718e-4,-0.0144108,cluster_6,ingroup,NA
PRJEB7359,SAMEA2785568,Ficedula_albicollis,female,Italy,Europe,I_GY-2,I,GY-2,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6680110,0.0562823,30500006,9.97502,-0.0443316,0.0152478,0.00192625,0.00437317,0.0457525,0.132429,0.00319872,-0.00349496,5.39607e-5,0.0013671,cluster_6,ingroup,NA
PRJEB7359,SAMEA2785569,Ficedula_albicollis,female,Italy,Europe,I_LA,I,LA,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6696258,0.0564183,30241509,14.3152,-0.0446849,0.0157719,0.00271445,0.00559306,0.0395492,0.118405,-5.09518e-4,-0.0016196,-0.0048332,9.96432e-4,cluster_6,ingroup,NA
PRJEB7359,SAMEA3166424,Ficedula_albicollis,female,Czech Republic,Europe,CZC_82317,CZC,82317,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6773171,0.0570663,30724892,9.62443,-0.0459088,0.0164981,0.00292379,0.00166042,0.0298108,0.0905342,0.00187282,0.00106698,-0.0019712,-0.0041657,cluster_4,ingroup,NA
PRJEB11502,SAMEA3638032,Ficedula_albicollis,male,Sweden,Europe,u126,OC,NA,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6803482,0.0573217,30605972,7.61486,-0.0497586,0.0190083,0.00284771,-0.00451476,-0.014998300000000001,-0.0429007,-7.13505e-4,0.00164868,-4.71767e-4,2.23064e-4,cluster_3,ingroup,NA
PRJEB7359,SAMEA2785397,Ficedula_albicollis,female,Sweden,Europe,OC_HB9,OC,HB9,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6807984,0.0573597,30478418,9.47992,-0.0487322,0.0187441,0.0034737,-0.00520246,-0.0115959,-0.0359464,4.75767e-5,0.00392387,0.00237196,0.00927964,cluster_3,ingroup,NA
PRJEB7359,SAMEA3166396,Ficedula_albicollis,male,Hungary,Europe,H_452,H,452,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6825182,0.0575046,30478470,11.1925,-0.045809,0.0159558,0.00252177,0.00227241,0.0271342,0.0842676,-0.00398518,-0.00417353,-0.00324156,-0.00174737,cluster_4,ingroup,NA
PRJEB7359,SAMEA3166393,Ficedula_albicollis,female,Hungary,Europe,H_377,H,377,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6868036,0.0578656,30208539,11.3601,-0.0456978,0.0162409,0.00277557,0.00327775,0.026976,0.0847077,6.41429e-4,-0.00121062,1.94109e-4,0.00284272,cluster_4,ingroup,NA
PRJEB7359,SAMEA2785387,Ficedula_albicollis,female,Sweden,Europe,OC_8,OC,8,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6904953,0.0581767,30679311,9.00808,-0.0501151,0.0191979,0.00298949,-0.00460297,-0.0143722,-0.0435974,-1.6338e-4,0.00561218,-4.01492e-4,0.00659458,cluster_3,ingroup,NA
PRJEB7359,SAMEA2785576,Ficedula_albicollis,female,Italy,Europe,I_S3,I,S3,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,6923894,0.0583362,30458283,11.4188,-0.0435201,0.0162005,0.00233342,0.00681556,0.0376652,0.114725,0.00317644,-0.00249428,-5.82947e-4,0.00459535,cluster_6,ingroup,NA
PRJEB7359,SAMEA3166419,Ficedula_albicollis,female,Czech Republic,Europe,CZC_419493,CZC,419493,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,7054800,0.0594392,30772438,10.7599,-0.0462739,0.016285,0.00306785,0.00246321,0.0311581,0.0934221,0.00254279,-0.00209431,0.00133199,0.00981201,cluster_4,ingroup,NA
PRJEB7359,SAMEA3166428,Ficedula_albicollis,male,Czech Republic,Europe,CZC_82356,CZC,82356,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,7066314,0.0595362,30422625,9.59676,-0.0461563,0.0162992,0.00248043,8.3681e-4,0.0287014,0.0899257,0.00336035,-0.00472842,0.00117631,-0.0121295,cluster_4,ingroup,NA
PRJEB7359,SAMEA2785560,Ficedula_albicollis,male,Italy,Europe,I_DA-3,I,DA-3,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,7183582,0.0605242,30985009,6.61675,-0.0451734,0.0161367,0.00214884,0.00373884,0.0385014,0.112319,7.92317e-4,-0.00702345,-0.0010079,-0.0015791,cluster_6,ingroup,NA
PRJEB7359,SAMEA3166394,Ficedula_albicollis,male,Hungary,Europe,H_379,H,379,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,7285836,0.0613857,31584542,10.8796,-0.046658,0.0167036,0.00243457,0.00339792,0.0233569,0.0759773,0.00181699,-0.00216525,0.00330651,-0.00582711,cluster_4,ingroup,NA
PRJEB7359,SAMEA3166403,Ficedula_albicollis,male,Hungary,Europe,H_76,H,76,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,7337343,0.0618197,30900181,12.3483,-0.0463159,0.0167658,0.00289691,0.00111502,0.0262853,0.0778779,0.00160836,-0.00522367,-0.00163303,-0.00127224,cluster_4,ingroup,NA
PRJEB7359,SAMEA2785561,Ficedula_albicollis,male,Italy,Europe,I_DB-1,I,DB-1,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,7380585,0.062184,30341553,7.65144,-0.0448163,0.0164228,0.00208378,0.00648412,0.0362645,0.104885,-1.24387e-4,-0.00802587,9.39139e-4,-0.0118144,cluster_6,ingroup,NA
PRJEB7359,SAMEA3166430,Ficedula_albicollis,male,Czech Republic,Europe,CZC_83359,CZC,83359,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,7919542,0.0667249,30395635,11.1781,-0.0469583,0.0167856,0.00239046,0.00248774,0.0268133,0.0821933,-0.00237775,-0.00405879,0.0024398,-0.00521344,cluster_4,ingroup,NA
PRJEB7359,SAMEA3166420,Ficedula_albicollis,male,Czech Republic,Europe,CZC_461398,CZC,461398,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,8659048,0.0729555,30353205,5.70743,-0.0455288,0.0167667,0.00253328,0.00119058,0.0283957,0.0867076,5.28062e-4,-0.00228407,-0.00414623,-0.0100848,cluster_4,ingroup,NA
PRJEB7359,SAMEA2785396,Ficedula_albicollis,female,Sweden,Europe,OC_HB8,OC,HB8,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,9276773,0.0781601,30484866,6.13713,-0.0499309,0.0196127,0.00309641,-0.00530737,-0.0111536,-0.0343754,-3.79233e-4,0.00307658,0.00157176,0.00173564,cluster_3,ingroup,NA
PRJEB7359,SAMEA3166425,Ficedula_albicollis,female,Czech Republic,Europe,CZC_82348,CZC,82348,Unknown,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,9530510,0.0802979,30282062,15.0079,-0.0462577,0.0168519,0.00343288,0.00125873,0.0325061,0.091777,-4.25912e-4,-7.89809e-4,-4.96619e-4,-7.95293e-4,cluster_4,ingroup,NA
PRJEB11502,SAMEA3638022,Ficedula_albicollis,male,Sweden,Europe,u141,OC,NA,Öland,NA,NA,GCF_000247815.1,Ficedula_albicollis,118689414,0,27414827,0.23098,30652700,3.67099,-0.0497875,0.0200726,0.00524906,-0.00113501,0.00134048,-0.00448648,1.98449e-4,0.00282357,0.00196458,0.00478587,cluster_3,exclude,NA
