BioProject,BioSample,Organism,sex,Submitter_Id,Lake,Sampling_Year,refGenome,refSpecies,N_DATA,N_GENOTYPES_FILTERED,N_MISS,F_MISS,N_SITES,MEAN_DEPTH,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,cluster,SampleType,rel_cluster
PRJEB38173,SAMEA6815955,Amphilophus_citrinellus,missing,Nic_cit_d_nlp_07747,GL Nicaragua,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,573439,0.0336549,9386310,18.5549,0.0100496,0.0367426,0.0358518,-0.0549437,-0.0460728,0.0035561,0.0134118,0.0891406,0.0139919,-0.0353923,cluster_4,ingroup,NA
PRJEB38173,SAMEA6815672,Amphilophus_astorquii,missing,Apo_cl2_d_ben_18449,CL Apoyo,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,574025,0.0336893,5173057,8.86972,-0.0667907,-0.00709951,-0.00113806,-0.00211713,-7.33842e-4,-0.0239228,-0.0254202,0.00884257,0.00422677,0.00252897,cluster_5,outgroup,NA
PRJEB38173,SAMEA6815983,Amphilophus_labiatus,missing,Nic_lab_g_lip_02572,GL Nicaragua,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,576465,0.0338325,8943215,17.1236,0.00887129,0.0413911,0.0381949,-0.0565588,-0.0385805,0.00341084,0.00858245,0.102765,0.0223879,0.00796112,cluster_4,outgroup,NA
PRJEB38173,SAMEA6816054,Amphilophus_sagittae,missing,Xil_sag_g_lim_13137,CL Xiloá,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,578877,0.0339741,5595737,12.2412,0.042022,-0.0940507,-0.0150514,0.0100136,-0.0225846,-0.00537546,0.00808353,0.0232198,-0.00779105,-0.0553777,cluster_1,outgroup,NA
PRJEB38173,SAMEA6815705,Amphilophus_globosus,missing,Apo_cl4_d_ben_12443,CL Apoyo,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,580575,0.0340737,4892364,10.0702,-0.078641,-0.0122011,-0.00884036,0.0119386,0.00759533,0.131765,0.0922154,-0.0164549,-7.86679e-4,0.00238309,cluster_10,outgroup,NA
PRJEB38173,SAMEA6815859,Amphilophus_citrinellus,missing,Man_cit_d_nlp_07738,GL Managua,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,582885,0.0342093,9386022,15.9219,0.024288,0.026074,0.0160368,-0.0175471,-0.00837146,0.00218118,-6.96832e-4,-0.00687124,-0.00771542,0.0220155,cluster_6,ingroup,NA
PRJEB38173,SAMEA6816044,Amphilophus_sagittae,missing,Xil_sag_d_lim_13065,CL Xiloá,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,585128,0.034341000000000003,5595616,12.8569,0.0433241,-0.0899259,-0.0182111,0.00830286,-0.0136535,-0.0059214,0.0043186,0.0236781,-0.0040027,-0.0646284,cluster_1,outgroup,NA
PRJEB38173,SAMEA6815873,Amphilophus_citrinellus,missing,Man_cit_g_nlp_13460,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,585268,0.0343492,9385794,17.0026,0.0217099,0.0304989,0.0190071,-0.0153343,-0.0162282,0.00743384,-0.00377732,-0.0300722,0.0015027,0.0462841,cluster_6,ingroup,NA
PRJEB38173,SAMEA6816034,Amphilophus_sagittae,missing,Xil_sag_d_lim_00862,CL Xiloá,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,586427,0.0344172,5595623,12.8504,0.0430966,-0.0908996,-0.0156596,0.0122239,-0.0167996,-0.00252687,0.00224184,0.0159247,0.00224933,-0.0541075,cluster_1,outgroup,NA
PRJEB38173,SAMEA6815973,Amphilophus_labiatus,missing,Nic_lab_d_lip_03681,GL Nicaragua,2003,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,586487,0.0344207,8940736,14.561,0.00849514,0.0427801,0.0406402,-0.0582992,-0.0425864,0.00615643,0.0110969,0.106748,0.0208318,0.00414503,cluster_4,exclude,2
PRJEB38173,SAMEA6815946,Amphilophus_citrinellus,missing,Nic_cit_d_nlp_02536,GL Nicaragua,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,590092,0.0346323,9386173,19.8749,0.0112326,0.03923,0.0367141,-0.0486323,-0.0362547,0.00275759,0.00744848,0.0679421,0.0113638,0.00401216,cluster_4,ingroup,NA
PRJEB38173,SAMEA6815882,Amphilophus_labiatus,missing,Man_lab_d_lip_05002,GL Managua,2005,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,590226,0.0346402,8943401,18.7101,0.0240135,0.0331271,0.015446,-0.013075,-0.00778136,9.65857e-4,-0.00637978,-0.0338977,0.00216655,0.0948029,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815870,Amphilophus_citrinellus,missing,Man_cit_g_nlp_07740,GL Managua,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,596671,0.0350184,9385963,17.8671,0.0200141,0.0293155,0.0151076,-0.019908,-0.0157205,0.00742559,-0.00801197,-0.0206612,-0.011801,0.0399927,cluster_6,ingroup,NA
PRJEB38173,SAMEA6815713,Amphilophus_globosus,missing,Apo_cl4_d_ben_18442,CL Apoyo,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,598299,0.035114,4894110,7.62476,-0.0795046,-0.0141247,-0.00672008,0.010526,0.0082199,0.131775,0.0911107,-0.0178997,0.002041,0.00146452,cluster_10,exclude,9
PRJEB38173,SAMEA6816038,Amphilophus_sagittae,missing,Xil_sag_d_lim_00884,CL Xiloá,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,599708,0.0351966,5595087,12.3151,0.0440386,-0.0968274,-0.0148734,0.00541123,-0.0203776,-9.9193e-4,0.0120722,0.0276963,-0.00413189,-0.089555,cluster_1,outgroup,NA
PRJEB38173,SAMEA6815956,Amphilophus_citrinellus,missing,Nic_cit_g_nlp_00850,GL Nicaragua,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,600324,0.0352328,9383353,14.1503,0.00781681,0.0396399,0.0396828,-0.0537293,-0.0412328,0.00617881,0.00931362,0.0857562,0.021289,0.00110325,cluster_4,exclude,2
PRJEB38173,SAMEA6815949,Amphilophus_citrinellus,missing,Nic_cit_d_nlp_03304,GL Nicaragua,2003,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,604206,0.0354606,9383608,16.406,0.0107309,0.0368043,0.0412052,-0.0538952,-0.0479036,-5.26856e-4,0.0115333,0.0890691,0.0141687,-0.0266212,cluster_4,exclude,2
PRJEB38173,SAMEA6815764,Amphilophus_zaliosus,missing,Apo_zal_d_lim_07687,CL Apoyo,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,606275,0.0355821,4538154,6.46874,-0.0744651,-0.0115948,-0.00602033,-5.88456e-4,0.00676777,-0.157951,0.107611,-0.0193357,0.00342065,0.00502362,cluster_5,outgroup,NA
PRJEB38173,SAMEA6815856,Amphilophus_citrinellus,missing,Man_cit_d_nlp_07731,GL Managua,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,606349,0.0355864,9386415,22.0806,0.021962,0.0300269,0.0192725,-0.0165918,-0.00780062,1.3858e-4,-0.00422586,-0.0201617,-0.00745615,0.0477616,cluster_6,ingroup,NA
PRJEB38173,SAMEA6815860,Amphilophus_citrinellus,missing,Man_cit_d_nlp_07739,GL Managua,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,607729,0.0356674,9385724,18.5258,0.0222121,0.0300724,0.0189904,-0.0197343,-0.0130396,0.00604086,-0.00595359,-0.0226939,-5.64135e-4,0.0439816,cluster_6,ingroup,NA
PRJEB38173,SAMEA6815970,Amphilophus_labiatus,missing,Nic_lab_d_lip_02518,GL Nicaragua,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,610116,0.0358075,8943211,16.9088,0.00691698,0.0412963,0.0404282,-0.0571077,-0.0447279,0.0015337,0.0116591,0.114531,0.0218655,0.00797169,cluster_4,outgroup,NA
PRJEB38173,SAMEA6815902,Amphilophus_labiatus,missing,Man_lab_g_lip_13361,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,612683,0.0359581,8940527,16.1527,0.0236853,0.0327213,0.0172298,-0.0209053,-0.0156472,0.00267978,-0.00153621,-0.02091,-0.0017049,0.0545682,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815974,Amphilophus_labiatus,missing,Nic_lab_d_lip_05757,GL Nicaragua,2005,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,616255,0.0361678,8941013,16.1276,0.00789437,0.0356528,0.0415356,-0.0631299,-0.0470286,0.0018954,0.0197718,0.114125,0.0215204,-0.027648,cluster_4,outgroup,NA
PRJEB38173,SAMEA6815950,Amphilophus_citrinellus,missing,Nic_cit_d_nlp_03683,GL Nicaragua,2003,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,618060,0.0362737,9383686,14.8475,0.010207,0.0381818,0.0370697,-0.0539852,-0.0364428,0.00162926,0.00632136,0.0648668,0.0116357,-0.00493145,cluster_4,exclude,2
PRJEB38173,SAMEA6815858,Amphilophus_citrinellus,missing,Man_cit_d_nlp_07737,GL Managua,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,618663,0.0363091,9385498,18.7081,0.0242028,0.0295306,0.0158872,-0.017462,-0.012032,0.00159808,-0.00527675,-0.0236909,-0.00250794,0.0449717,cluster_6,ingroup,NA
PRJEB38173,SAMEA6815979,Amphilophus_labiatus,missing,Nic_lab_d_lip_19553,GL Nicaragua,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,621782,0.0364922,8943457,14.3062,0.00696264,0.0400025,0.0374771,-0.0578853,-0.035074,0.00405355,0.0107159,0.104635,0.0158029,0.00753556,cluster_4,outgroup,NA
PRJEB38173,SAMEA6815944,Amphilophus_citrinellus,missing,Nic_cit_d_nlp_00834,GL Nicaragua,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,623025,0.0365651,9383680,11.686,0.00994699,0.0380449,0.0439293,-0.0632161,-0.0510166,7.50583e-4,0.0134375,0.105114,0.0147557,-0.0273216,cluster_4,exclude,2
PRJEB38173,SAMEA6815807,Amphilophus_tolteca,missing,AsM_tol_d_sho_02392,CL As. Managua,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,638819,0.0374921,5445320,8.28886,0.028623,0.0650261,-0.118324,0.0273278,-0.00503905,-0.00568594,0.00956278,0.0317753,-0.158882,0.0142613,cluster_3,outgroup,NA
PRJEB38173,SAMEA6815964,Amphilophus_citrinellus,missing,Nic_cit_g_nlp_05810,GL Nicaragua,2005,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,645065,0.0378586,9383391,14.802,0.00916737,0.0405401,0.03901,-0.055866,-0.0415052,-0.00365704,0.00598929,0.0841321,0.0152306,-0.00247322,cluster_4,exclude,2
PRJEB38173,SAMEA6815906,Amphilophus_spp,missing,Mas_cit_d_lip_03516,CL Masaya,2003,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,657056,0.0385624,10486959,22.2088,0.0198217,0.0417742,0.0349522,-0.0468419,-0.0299558,0.00167242,-0.00853423,-0.0743056,-0.0206351,-0.0519977,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815945,Amphilophus_citrinellus,missing,Nic_cit_d_nlp_00836,GL Nicaragua,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,658229,0.0386312,9382840,13.8071,0.00970396,0.0400355,0.0375932,-0.057321,-0.0343131,0.00491498,0.00714082,0.0889967,0.0138689,-0.00246193,cluster_4,exclude,2
PRJEB38173,SAMEA6815871,Amphilophus_citrinellus,missing,Man_cit_g_nlp_07741,GL Managua,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,658611,0.0386536,9385617,16.3749,0.0229167,0.0300566,0.0141905,-0.0191607,-0.0111354,-1.23589e-4,-0.00482366,-0.0272349,0.00254801,0.0357463,cluster_6,ingroup,NA
PRJEB38173,SAMEA6815857,Amphilophus_citrinellus,missing,Man_cit_d_nlp_07736,GL Managua,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,660240,0.0387492,9386436,18.701,0.0235071,0.0308483,0.0159162,-0.0174503,-0.00720125,1.71038e-5,-0.00594437,-0.0172255,-0.00321473,0.0432234,cluster_6,ingroup,NA
PRJEB38173,SAMEA6816049,Amphilophus_sagittae,missing,Xil_sag_d_lim_13173,CL Xiloá,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,662748,0.0388964,5595424,9.65365,0.0436679,-0.0972176,-0.0132568,0.00953116,-0.0263444,0.0029529,0.0048831,0.0262512,-0.00510155,-0.0919724,cluster_1,outgroup,NA
PRJEB38173,SAMEA6815884,Amphilophus_labiatus,missing,Man_lab_d_lip_05251,GL Managua,2005,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,666029,0.039089,8940182,14.9208,0.0234518,0.0299004,0.0148022,-0.0210376,-0.0100788,0.00569142,-0.00637857,-0.0306587,-0.00231705,0.0581432,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815922,Amphilophus_spp,missing,Mas_cit_d_nlp_19456,CL Masaya,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,669866,0.0393142,10486216,25.2789,0.0205224,0.0383643,0.0305332,-0.0400013,-0.0207783,0.00541126,-0.0114599,-0.0983674,-0.018979,-0.0578594,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815976,Amphilophus_labiatus,missing,Nic_lab_d_lip_14001,GL Nicaragua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,672234,0.0394532,8940846,14.7074,0.00885243,0.0412808,0.0425356,-0.062069,-0.0370867,0.00209005,0.0152083,0.115241,0.0204722,0.00814557,cluster_4,outgroup,NA
PRJEB38173,SAMEA6815898,Amphilophus_labiatus,missing,Man_lab_d_lip_13933,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,674743,0.0396004,8940722,15.0966,0.0230134,0.0323168,0.0151472,-0.0189812,-0.0127884,-0.00242505,-0.00262035,-0.0243737,0.00202238,0.063411,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815903,Amphilophus_labiatus,missing,Man_lab_g_lip_13362,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,678581,0.0398257,8940012,14.2998,0.0236182,0.0302065,0.014938,-0.0218672,-0.0104606,8.10087e-4,-0.00478336,-0.026497,5.74956e-4,0.0553769,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815863,Amphilophus_citrinellus,missing,Man_cit_d_nlp_13370,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,682725,0.0400689,9383781,18.2338,0.0229949,0.0311744,0.0211104,-0.0161513,-0.00781133,-6.63479e-4,-0.00647793,-0.0265515,-0.00186422,0.0409493,cluster_6,ingroup,NA
PRJEB38173,SAMEA6816061,Amphilophus_viridis,missing,Xil_vir_d_ben_13014,CL Xiloá,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,683575,0.0401188,5508881,6.77514,0.0332057,-0.0426546,-0.00727099,0.00491351,-0.0158667,0.00480194,-0.00298132,-0.026442,0.00949074,0.052355,cluster_9,outgroup,NA
PRJEB38173,SAMEA6815690,Amphilophus_chancho,missing,Apo_cl3_d_ben_18397,CL Apoyo,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,683617,0.0401212,4284776,4.98704,-0.07556,-0.0118015,-0.00808413,0.00942942,0.0065355,-0.0234964,-0.162834,0.00717261,-0.006857,-0.00240389,cluster_5,outgroup,NA
PRJEB38173,SAMEA6815987,Amphilophus_labiatus,missing,Nic_lab_g_lip_13768,GL Nicaragua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,686376,0.0402832,8940964,14.4607,0.00737112,0.0431431,0.0416391,-0.0623457,-0.0437787,0.00122154,0.0116845,0.114286,0.0182902,0.00380173,cluster_4,outgroup,NA
PRJEB38173,SAMEA6815896,Amphilophus_labiatus,missing,Man_lab_d_lip_13357,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,686817,0.040309,8940280,14.7574,0.0246369,0.0299309,0.0200675,-0.0189497,-0.0146964,0.00341071,-0.00607338,-0.0145187,-0.00457002,0.0446739,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815900,Amphilophus_labiatus,missing,Man_lab_d_lip_14027,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,686872,0.0403123,8940587,15.8888,0.0248626,0.0348279,0.014689,-0.0193332,-0.0119312,0.00134021,-0.00763958,-0.0419674,0.0133424,0.102139,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815899,Amphilophus_labiatus,missing,Man_lab_d_lip_13936,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,688433,0.0404039,8940642,15.7082,0.024186,0.033498,0.0158307,-0.0197847,-0.00740085,0.00373905,-0.0105134,-0.0419222,0.0121476,0.0995709,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815894,Amphilophus_labiatus,missing,Man_lab_d_lip_13351,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,690359,0.0405169,8939744,15.0935,0.0240254,0.0328072,0.0144688,-0.0148647,-0.00685236,-5.4235e-4,-0.012531,-0.0381495,0.00329178,0.0908372,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815977,Amphilophus_labiatus,missing,Nic_lab_d_lip_14003,GL Nicaragua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,695412,0.0408135,8940603,15.6678,0.00941437,0.0408078,0.0392158,-0.058654,-0.0415073,0.00283543,0.0103066,0.106027,0.0276542,0.013022,cluster_4,outgroup,NA
PRJEB38173,SAMEA6815817,Amphilophus_spp,missing,Aye_cit_d_lip_00945,CL Apoyeque,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,696679,0.0408878,10486735,25.8186,0.0354907,-0.00407668,0.0178421,-0.0223259,0.152039,0.00211872,0.00420747,0.016773,0.00172146,-0.00657919,cluster_2,exclude,2
PRJEB38173,SAMEA6815878,Amphilophus_citrinellus,missing,Man_cit_g_nlp_14029,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,696734,0.0408911,9382818,15.306,0.022234,0.0309748,0.0149842,-0.0164442,-0.0179195,7.77165e-4,-0.00425097,-0.0222873,-0.00296453,0.0534269,cluster_6,ingroup,NA
PRJEB38173,SAMEA6816002,Amphilophus_spp,missing,Tsc_cit_d_nlp_07803,CL Tiscapa,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,698279,0.0409817,10487410,30.3562,0.0299706,0.0730294,-0.133961,0.0322825,0.00277491,-0.00153617,-0.00250826,-0.00599171,0.148877,-0.0355663,cluster_3,outgroup,6
PRJEB38173,SAMEA6815965,Amphilophus_citrinellus,missing,Nic_cit_g_nlp_13775,GL Nicaragua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,698818,0.0410134,9383052,16.0086,0.0101581,0.0415353,0.0406822,-0.0560326,-0.0385628,0.00417912,0.00924135,0.0852322,0.0076729,-0.00305387,cluster_4,ingroup,NA
PRJEB38173,SAMEA6815897,Amphilophus_labiatus,missing,Man_lab_d_lip_13360,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,699474,0.0410519,8940848,14.9697,0.0231444,0.0313843,0.0150599,-0.0205128,-0.00792922,0.00161228,-0.00793329,-0.0368644,0.00456406,0.0727396,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815893,Amphilophus_labiatus,missing,Man_lab_d_lip_13348,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,699547,0.0410562,8940336,13.8894,0.0231387,0.0306027,0.0144239,-0.0203316,-0.0147667,9.09881e-4,-0.00380193,-0.0208192,-0.00284142,0.054851,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815895,Amphilophus_labiatus,missing,Man_lab_d_lip_13356,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,700668,0.041122,8940252,14.198,0.0233207,0.0315406,0.015549199999999999,-0.0207497,-0.0154958,5.47993e-4,-0.00532036,-0.0219882,0.0024626,0.0601373,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815861,Amphilophus_citrinellus,missing,Man_cit_d_nlp_13350,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,703269,0.0412746,9383427,16.953,0.023023,0.0312129,0.0214828,-0.0195387,-0.0129293,3.16849e-4,-0.00464894,-0.0289511,-0.00425825,0.0425568,cluster_6,ingroup,NA
PRJEB38173,SAMEA6815909,Amphilophus_spp,missing,Mas_cit_d_lip_14156,CL Masaya,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,703303,0.0412766,10486096,20.8346,0.0178689,0.0381225,0.0324308,-0.0459372,-0.0247995,0.00524909,-0.00353107,-0.0833485,-0.0162346,-0.0530565,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815966,Amphilophus_citrinellus,missing,Nic_cit_g_nlp_13776,GL Nicaragua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,705442,0.0414021,9383289,13.8027,0.00940349,0.0414557,0.0421803,-0.0537041,-0.0435431,0.00442763,0.011319,0.0904246,0.0124202,-4.68536e-4,cluster_4,ingroup,NA
PRJEB38173,SAMEA6815876,Amphilophus_citrinellus,missing,Man_cit_g_nlp_14025,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,706092,0.0414403,9382806,12.6788,0.0226718,0.0271756,0.0172946,-0.0206851,-0.0158718,0.00441088,-0.00713342,-0.0198326,-0.00137481,0.0449931,cluster_6,ingroup,NA
PRJEB38173,SAMEA6815985,Amphilophus_labiatus,missing,Nic_lab_g_lip_03289,GL Nicaragua,2003,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,709376,0.041633,8940543,14.1839,0.00637618,0.0387592,0.0369241,-0.0596059,-0.0383541,0.00381306,0.0159373,0.116093,0.0131188,0.0016167,cluster_4,outgroup,NA
PRJEB38173,SAMEA6815875,Amphilophus_citrinellus,missing,Man_cit_g_nlp_13947,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,711188,0.0417394,9383596,15.8071,0.0224862,0.0317666,0.020909,-0.0175034,-0.00820656,0.00388268,-0.00379351,-0.0185632,-0.0071343,0.0520447,cluster_6,ingroup,NA
PRJEB38173,SAMEA6816031,Amphilophus_amarillo,missing,Xil_ama_d_ben_19482,CL Xiloá,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,714591,0.0419391,5441730,5.70223,0.0344348,-0.0503933,-0.00549025,0.00213677,-0.0238529,-2.4247e-4,-0.00647635,-0.0393342,0.0155186,0.128801,cluster_9,outgroup,NA
PRJEB38173,SAMEA6815952,Amphilophus_citrinellus,missing,Nic_cit_d_nlp_03702,GL Nicaragua,2003,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,715479,0.0419912,9382539,14.1209,0.0107793,0.0336814,0.0414284,-0.0568962,-0.0411527,0.00361368,0.0150527,0.0913237,0.0122946,-0.0339744,cluster_4,ingroup,NA
PRJEB38173,SAMEA6815927,Amphilophus_spp,missing,Mas_cit_g_lip_02502,CL Masaya,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,718931,0.0421938,10486100,20.6704,0.0199571,0.045144,0.0393176,-0.0576298,-0.0341249,0.00272546,-0.00974635,-0.148146,-0.0326281,-0.107364,cluster_7,outgroup,4
PRJEB38173,SAMEA6815913,Amphilophus_spp,missing,Mas_cit_d_nlp_03886,CL Masaya,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,719957,0.042254,10486625,21.7523,0.0185856,0.0398705,0.03172,-0.0433535,-0.0273454,0.00752122,-0.0105617,-0.0721742,-0.0104728,-0.0362901,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815914,Amphilophus_spp,missing,Mas_cit_d_nlp_03887,CL Masaya,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,720243,0.0422708,10486706,21.0544,0.0195857,0.039004,0.0287529,-0.0454861,-0.0180481,0.00205577,-0.00114771,-0.076941,-0.0106787,-0.0434611,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815972,Amphilophus_labiatus,missing,Nic_lab_d_lip_03680,GL Nicaragua,2003,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,720761,0.0423012,8940442,14.5485,0.00704662,0.0405647,0.0397091,-0.0586181,-0.0423181,0.00266167,0.0131597,0.109394,0.0200394,0.00896697,cluster_4,exclude,2
PRJEB38173,SAMEA6815919,Amphilophus_spp,missing,Mas_cit_d_nlp_19404,CL Masaya,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,723221,0.0424456,10485947,22.8786,0.0204373,0.0381873,0.031424,-0.0412493,-0.0196238,0.00610601,-0.00725122,-0.0957198,-0.0158021,-0.0618758,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815936,Amphilophus_spp,missing,Mas_cit_g_lip_14155,CL Masaya,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,725295,0.0425673,10486224,19.9701,0.0176106,0.0376383,0.0351792,-0.0505091,-0.0316216,0.00704733,-0.0042316,-0.109591,-0.0259682,-0.0880735,cluster_6,exclude,4
PRJEB38173,SAMEA6815864,Amphilophus_citrinellus,missing,Man_cit_d_nlp_13458,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,727914,0.042721,9383150,14.2621,0.0221285,0.0300558,0.0146687,-0.0187082,-0.0175567,0.0034891,-0.00436375,-0.0236668,0.00165298,0.0423778,cluster_6,ingroup,NA
PRJEB38173,SAMEA6815866,Amphilophus_citrinellus,missing,Man_cit_d_nlp_13677,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,728140,0.0427343,9383368,15.1364,0.0223775,0.0274983,0.0134862,-0.0153968,-0.00936517,0.00119056,-0.0052628,-0.016234,-0.00283018,0.0372288,cluster_6,ingroup,NA
PRJEB38173,SAMEA6815790,Amphilophus_spp,missing,AsL_cit_d_nlp_02356,CL As. León,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,730810,0.042891,10486292,26.8324,0.0286246,0.0477674,0.104401,0.187249,-0.00485917,-0.0062248,0.00316591,0.0152834,0.00176982,-0.019543,cluster_7,outgroup,13
PRJEB38173,SAMEA6816026,Amphilophus_amarillo,missing,Xil_ama_d_ben_19033,CL Xiloá,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,734150,0.043087,5441327,5.16867,0.0336199,-0.0466866,-0.00450312,0.00237657,-0.0231439,8.36382e-4,-0.00320508,-0.0387027,0.0155805,0.126716,cluster_9,outgroup,NA
PRJEB38173,SAMEA6815885,Amphilophus_labiatus,missing,Man_lab_d_lip_05335,GL Managua,2005,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,734857,0.0431285,8942160,8.98135,0.0211752,0.0306708,0.0188053,-0.020094,-0.0136882,3.23702e-4,-0.00655296,-0.0197594,9.12263e-5,0.0544561,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815921,Amphilophus_spp,missing,Mas_cit_d_nlp_19431,CL Masaya,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,735505,0.0431665,10486094,22.9725,0.0235901,0.0358449,0.0336043,-0.0462867,-0.0263627,0.00489494,-0.00398482,-0.0863083,-0.0198724,-0.0959011,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815865,Amphilophus_citrinellus,missing,Man_cit_d_nlp_13676,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,737051,0.0432573,9382607,13.1397,0.0226263,0.0313241,0.0162236,-0.018744,-0.0124642,0.0019403,-0.00105747,-0.0258945,-0.00138637,0.0381499,cluster_6,ingroup,NA
