BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN16492432,AAF36,GCF_013347855.1,SRR12854567,Anguilla_anguilla,PRJNA668259
SAMN16492428,AAF32,GCF_013347855.1,SRR12854568,Anguilla_anguilla,PRJNA668259
SAMN16492425,AAF29,GCF_013347855.1,SRR12854569,Anguilla_anguilla,PRJNA668259
SAMN16492424,AAF28,GCF_013347855.1,SRR12854570,Anguilla_anguilla,PRJNA668259
SAMN16492417,AAF21,GCF_013347855.1,SRR12854572,Anguilla_anguilla,PRJNA668259
SAMN16492899,SMS9,GCF_013347855.1,SRR12854573,Anguilla_anguilla,PRJNA668259
SAMN16492889,SMS46,GCF_013347855.1,SRR12854574,Anguilla_anguilla,PRJNA668259
SAMN16492524,AES3,GCF_013347855.1,SRR12854575,Anguilla_anguilla,PRJNA668259
SAMN16492447,AAF4,GCF_013347855.1,SRR12854576,Anguilla_anguilla,PRJNA668259
SAMN16492860,SMS18,GCF_013347855.1,SRR12854578,Anguilla_anguilla,PRJNA668259
SAMN16492844,ATU66,GCF_013347855.1,SRR12854580,Anguilla_anguilla,PRJNA668259
SAMN16492841,ATU63,GCF_013347855.1,SRR12854582,Anguilla_anguilla,PRJNA668259
SAMN16492833,ATU56,GCF_013347855.1,SRR12854584,Anguilla_anguilla,PRJNA668259
SAMN16492822,ATU46,GCF_013347855.1,SRR12854586,Anguilla_anguilla,PRJNA668259
SAMN16492521,AES28,GCF_013347855.1,SRR12854587,Anguilla_anguilla,PRJNA668259
SAMN16492819,ATU43,GCF_013347855.1,SRR12854588,Anguilla_anguilla,PRJNA668259
SAMN16492654,AMAR35,GCF_013347855.1,SRR12854589,Anguilla_anguilla,PRJNA668259
SAMN16492708,APM40,GCF_013347855.1,SRR12854590,Anguilla_anguilla,PRJNA668259
SAMN16492702,APM35,GCF_013347855.1,SRR12854591,Anguilla_anguilla,PRJNA668259
SAMN16492700,APM33,GCF_013347855.1,SRR12854592,Anguilla_anguilla,PRJNA668259
SAMN16492677,APM10,GCF_013347855.1,SRR12854593,Anguilla_anguilla,PRJNA668259
SAMN16492675,AMAR8,GCF_013347855.1,SRR12854594,Anguilla_anguilla,PRJNA668259
SAMN16492661,AMAR41,GCF_013347855.1,SRR12854595,Anguilla_anguilla,PRJNA668259
SAMN16492640,AMAR22,GCF_013347855.1,SRR12854596,Anguilla_anguilla,PRJNA668259
SAMN16492617,ALI47,GCF_013347855.1,SRR12854597,Anguilla_anguilla,PRJNA668259
SAMN16492613,ALI43,GCF_013347855.1,SRR12854598,Anguilla_anguilla,PRJNA668259
SAMN16492602,ALI33,GCF_013347855.1,SRR12854599,Anguilla_anguilla,PRJNA668259
SAMN16492650,AMAR31,GCF_013347855.1,SRR12854600,Anguilla_anguilla,PRJNA668259
SAMN16492609,ALI3,GCF_013347855.1,SRR12854601,Anguilla_anguilla,PRJNA668259
SAMN16492593,ALI24,GCF_013347855.1,SRR12854602,Anguilla_anguilla,PRJNA668259
SAMN16492592,ALI23,GCF_013347855.1,SRR12854603,Anguilla_anguilla,PRJNA668259
SAMN16492588,ALI19,GCF_013347855.1,SRR12854604,Anguilla_anguilla,PRJNA668259
SAMN16492581,ALI12,GCF_013347855.1,SRR12854605,Anguilla_anguilla,PRJNA668259
SAMN16492579,ALI10,GCF_013347855.1,SRR12854606,Anguilla_anguilla,PRJNA668259
SAMN16492574,AI146,GCF_013347855.1,SRR12854608,Anguilla_anguilla,PRJNA668259
SAMN16492571,AI143,GCF_013347855.1,SRR12854609,Anguilla_anguilla,PRJNA668259
SAMN16492568,AI140,GCF_013347855.1,SRR12854610,Anguilla_anguilla,PRJNA668259
SAMN16492659,AMAR3,GCF_013347855.1,SRR12854611,Anguilla_anguilla,PRJNA668259
SAMN16492566,AI138,GCF_013347855.1,SRR12854612,Anguilla_anguilla,PRJNA668259
SAMN16492558,AI130,GCF_013347855.1,SRR12854613,Anguilla_anguilla,PRJNA668259
SAMN16492545,AI117,GCF_013347855.1,SRR12854615,Anguilla_anguilla,PRJNA668259
SAMN16492543,AI115,GCF_013347855.1,SRR12854616,Anguilla_anguilla,PRJNA668259
SAMN16492535,AI107,GCF_013347855.1,SRR12854617,Anguilla_anguilla,PRJNA668259
SAMN16492530,AES9,GCF_013347855.1,SRR12854618,Anguilla_anguilla,PRJNA668259
SAMN16492527,AES6,GCF_013347855.1,SRR12854619,Anguilla_anguilla,PRJNA668259
SAMN16492511,AES18,GCF_013347855.1,SRR12854620,Anguilla_anguilla,PRJNA668259
SAMN16492812,ATU37,GCF_013347855.1,SRR12854621,Anguilla_anguilla,PRJNA668259
SAMN16492801,ATU26,GCF_013347855.1,SRR12854622,Anguilla_anguilla,PRJNA668259
SAMN16492799,ATU24,GCF_013347855.1,SRR12854623,Anguilla_anguilla,PRJNA668259
SAMN16492796,ATU21,GCF_013347855.1,SRR12854624,Anguilla_anguilla,PRJNA668259
SAMN16492793,ATU18,GCF_013347855.1,SRR12854625,Anguilla_anguilla,PRJNA668259
SAMN16492778,AST3,GCF_013347855.1,SRR12854626,Anguilla_anguilla,PRJNA668259
SAMN16492774,AST28,GCF_013347855.1,SRR12854627,Anguilla_anguilla,PRJNA668259
SAMN16492752,ASRI7,GCF_013347855.1,SRR12854628,Anguilla_anguilla,PRJNA668259
SAMN16492744,ASRI28,GCF_013347855.1,SRR12854629,Anguilla_anguilla,PRJNA668259
SAMN16492516,AES23,GCF_013347855.1,SRR12854630,Anguilla_anguilla,PRJNA668259
SAMN16492738,ASRI22,GCF_013347855.1,SRR12854631,Anguilla_anguilla,PRJNA668259
SAMN16492737,ASRI21,GCF_013347855.1,SRR12854632,Anguilla_anguilla,PRJNA668259
SAMN16492704,APM37,GCF_013347855.1,SRR12854634,Anguilla_anguilla,PRJNA668259
SAMN16492701,APM34,GCF_013347855.1,SRR12854635,Anguilla_anguilla,PRJNA668259
SAMN16492698,APM31,GCF_013347855.1,SRR12854636,Anguilla_anguilla,PRJNA668259
SAMN16492707,APM3,GCF_013347855.1,SRR12854637,Anguilla_anguilla,PRJNA668259
SAMN16492689,APM22,GCF_013347855.1,SRR12854639,Anguilla_anguilla,PRJNA668259
SAMN16492678,APM11,GCF_013347855.1,SRR12854640,Anguilla_anguilla,PRJNA668259
SAMN16492507,AES14,GCF_013347855.1,SRR12854641,Anguilla_anguilla,PRJNA668259
SAMN16492676,AMAR9,GCF_013347855.1,SRR12854642,Anguilla_anguilla,PRJNA668259
SAMN16492673,AMAR6,GCF_013347855.1,SRR12854643,Anguilla_anguilla,PRJNA668259
SAMN16492668,AMAR48,GCF_013347855.1,SRR12854644,Anguilla_anguilla,PRJNA668259
SAMN16492655,AMAR36,GCF_013347855.1,SRR12854645,Anguilla_anguilla,PRJNA668259
SAMN16492652,AMAR33,GCF_013347855.1,SRR12854646,Anguilla_anguilla,PRJNA668259
SAMN16492642,AMAR24,GCF_013347855.1,SRR12854647,Anguilla_anguilla,PRJNA668259
SAMN16492648,AMAR2,GCF_013347855.1,SRR12854648,Anguilla_anguilla,PRJNA668259
SAMN16492636,AMAR19,GCF_013347855.1,SRR12854649,Anguilla_anguilla,PRJNA668259
SAMN16492621,ALI50,GCF_013347855.1,SRR12854650,Anguilla_anguilla,PRJNA668259
SAMN16492615,ALI45,GCF_013347855.1,SRR12854651,Anguilla_anguilla,PRJNA668259
SAMN16492504,AES11,GCF_013347855.1,SRR12854652,Anguilla_anguilla,PRJNA668259
SAMN16492441,AAF44,GCF_013347855.1,SRR12854659,Anguilla_anguilla,PRJNA668259
SAMN16492437,AAF40,GCF_013347855.1,SRR12854660,Anguilla_anguilla,PRJNA668259
SAMN16492435,AAF39,GCF_013347855.1,SRR12854661,Anguilla_anguilla,PRJNA668259
SAMN16492429,AAF33,GCF_013347855.1,SRR12854662,Anguilla_anguilla,PRJNA668259
SAMN16492436,AAF3,GCF_013347855.1,SRR12854663,Anguilla_anguilla,PRJNA668259
SAMN16492638,AMAR20,GCF_013347855.1,SRR12854665,Anguilla_anguilla,PRJNA668259
SAMN16492418,AAF22,GCF_013347855.1,SRR12854666,Anguilla_anguilla,PRJNA668259
SAMN16492414,AAF18,GCF_013347855.1,SRR12854667,Anguilla_anguilla,PRJNA668259
SAMN16492413,AAF17,GCF_013347855.1,SRR12854668,Anguilla_anguilla,PRJNA668259
SAMN16492409,AAF13,GCF_013347855.1,SRR12854669,Anguilla_anguilla,PRJNA668259
SAMN16492887,SMS44,GCF_013347855.1,SRR12854670,Anguilla_anguilla,PRJNA668259
SAMN16492881,SMS39,GCF_013347855.1,SRR12854671,Anguilla_anguilla,PRJNA668259
SAMN16492879,SMS37,GCF_013347855.1,SRR12854672,Anguilla_anguilla,PRJNA668259
SAMN16492869,SMS27,GCF_013347855.1,SRR12854673,Anguilla_anguilla,PRJNA668259
SAMN16492864,SMS22,GCF_013347855.1,SRR12854674,Anguilla_anguilla,PRJNA668259
SAMN16492831,ATU54,GCF_013347855.1,SRR12854675,Anguilla_anguilla,PRJNA668259
SAMN16492632,AMAR15,GCF_013347855.1,SRR12854676,Anguilla_anguilla,PRJNA668259
SAMN16492829,ATU52,GCF_013347855.1,SRR12854677,Anguilla_anguilla,PRJNA668259
SAMN16492828,ATU51,GCF_013347855.1,SRR12854678,Anguilla_anguilla,PRJNA668259
SAMN16492820,ATU44,GCF_013347855.1,SRR12854679,Anguilla_anguilla,PRJNA668259
SAMN16492826,ATU4,GCF_013347855.1,SRR12854680,Anguilla_anguilla,PRJNA668259
SAMN16492815,ATU3,GCF_013347855.1,SRR12854681,Anguilla_anguilla,PRJNA668259
SAMN16492804,ATU29,GCF_013347855.1,SRR12854682,Anguilla_anguilla,PRJNA668259
SAMN16492794,ATU19,GCF_013347855.1,SRR12854683,Anguilla_anguilla,PRJNA668259
SAMN16492790,ATU15,GCF_013347855.1,SRR12854684,Anguilla_anguilla,PRJNA668259
SAMN16492601,ALI32,GCF_013347855.1,SRR12854685,Anguilla_anguilla,PRJNA668259
SAMN16492597,ALI28,GCF_013347855.1,SRR12854686,Anguilla_anguilla,PRJNA668259
SAMN16492584,ALI15,GCF_013347855.1,SRR12854688,Anguilla_anguilla,PRJNA668259
SAMN16492580,ALI11,GCF_013347855.1,SRR12854689,Anguilla_anguilla,PRJNA668259
SAMN16492573,AI145,GCF_013347855.1,SRR12854690,Anguilla_anguilla,PRJNA668259
SAMN16492572,AI144,GCF_013347855.1,SRR12854691,Anguilla_anguilla,PRJNA668259
SAMN16492563,AI135,GCF_013347855.1,SRR12854692,Anguilla_anguilla,PRJNA668259
SAMN16492553,AI125,GCF_013347855.1,SRR12854693,Anguilla_anguilla,PRJNA668259
SAMN16492537,AI109,GCF_013347855.1,SRR12854694,Anguilla_anguilla,PRJNA668259
SAMN16492534,AI106,GCF_013347855.1,SRR12854696,Anguilla_anguilla,PRJNA668259
SAMN16492533,AI105,GCF_013347855.1,SRR12854697,Anguilla_anguilla,PRJNA668259
SAMN16492529,AES8,GCF_013347855.1,SRR12854698,Anguilla_anguilla,PRJNA668259
SAMN16492510,AES17,GCF_013347855.1,SRR12854699,Anguilla_anguilla,PRJNA668259
SAMN16492452,AAF8,GCF_013347855.1,SRR12854702,Anguilla_anguilla,PRJNA668259
SAMN16492444,AAF47,GCF_013347855.1,SRR12854703,Anguilla_anguilla,PRJNA668259
SAMN16492443,AAF46,GCF_013347855.1,SRR12854704,Anguilla_anguilla,PRJNA668259
SAMN16492426,AAF30,GCF_013347855.1,SRR12854706,Anguilla_anguilla,PRJNA668259
SAMN16492416,AAF20,GCF_013347855.1,SRR12854707,Anguilla_anguilla,PRJNA668259
SAMN16492410,AAF14,GCF_013347855.1,SRR12854708,Anguilla_anguilla,PRJNA668259
SAMN16492891,SMS48,GCF_013347855.1,SRR12854709,Anguilla_anguilla,PRJNA668259
SAMN16492868,SMS26,GCF_013347855.1,SRR12854710,Anguilla_anguilla,PRJNA668259
SAMN16492859,SMS17,GCF_013347855.1,SRR12854711,Anguilla_anguilla,PRJNA668259
SAMN16492858,SMS16,GCF_013347855.1,SRR12854712,Anguilla_anguilla,PRJNA668259
SAMN16492857,SMS15,GCF_013347855.1,SRR12854713,Anguilla_anguilla,PRJNA668259
SAMN16492587,ALI18,GCF_013347855.1,SRR12854716,Anguilla_anguilla,PRJNA668259
SAMN16492578,AI150,GCF_013347855.1,SRR12854717,Anguilla_anguilla,PRJNA668259
SAMN16492564,AI136,GCF_013347855.1,SRR12854718,Anguilla_anguilla,PRJNA668259
SAMN16492552,AI124,GCF_013347855.1,SRR12854719,Anguilla_anguilla,PRJNA668259
SAMN16492538,AI110,GCF_013347855.1,SRR12854720,Anguilla_anguilla,PRJNA668259
SAMN16492519,AES26,GCF_013347855.1,SRR12854721,Anguilla_anguilla,PRJNA668259
SAMN16492513,AES20,GCF_013347855.1,SRR12854723,Anguilla_anguilla,PRJNA668259
SAMN16492834,ATU57,GCF_013347855.1,SRR12854727,Anguilla_anguilla,PRJNA668259
SAMN16492830,ATU53,GCF_013347855.1,SRR12854728,Anguilla_anguilla,PRJNA668259
SAMN16492806,ATU31,GCF_013347855.1,SRR12854729,Anguilla_anguilla,PRJNA668259
SAMN16492791,ATU16,GCF_013347855.1,SRR12854730,Anguilla_anguilla,PRJNA668259
SAMN16492789,ATU14,GCF_013347855.1,SRR12854731,Anguilla_anguilla,PRJNA668259
SAMN16492786,ATU11,GCF_013347855.1,SRR12854732,Anguilla_anguilla,PRJNA668259
SAMN16492781,AST6,GCF_013347855.1,SRR12854734,Anguilla_anguilla,PRJNA668259
SAMN16492772,AST26,GCF_013347855.1,SRR12854735,Anguilla_anguilla,PRJNA668259
SAMN16492746,ASRI2,GCF_013347855.1,SRR12854736,Anguilla_anguilla,PRJNA668259
SAMN16492729,ASRI14,GCF_013347855.1,SRR12854738,Anguilla_anguilla,PRJNA668259
SAMN16492717,APM49,GCF_013347855.1,SRR12854739,Anguilla_anguilla,PRJNA668259
SAMN16492713,APM45,GCF_013347855.1,SRR12854740,Anguilla_anguilla,PRJNA668259
SAMN16492693,APM26,GCF_013347855.1,SRR12854741,Anguilla_anguilla,PRJNA668259
SAMN16492692,APM25,GCF_013347855.1,SRR12854742,Anguilla_anguilla,PRJNA668259
SAMN16492687,APM20,GCF_013347855.1,SRR12854743,Anguilla_anguilla,PRJNA668259
SAMN16492682,APM15,GCF_013347855.1,SRR12854744,Anguilla_anguilla,PRJNA668259
SAMN16492674,AMAR7,GCF_013347855.1,SRR12854745,Anguilla_anguilla,PRJNA668259
SAMN16492671,AMAR50,GCF_013347855.1,SRR12854746,Anguilla_anguilla,PRJNA668259
SAMN16492670,AMAR4,GCF_013347855.1,SRR12854747,Anguilla_anguilla,PRJNA668259
SAMN16492649,AMAR30,GCF_013347855.1,SRR12854749,Anguilla_anguilla,PRJNA668259
SAMN16492643,AMAR25,GCF_013347855.1,SRR12854751,Anguilla_anguilla,PRJNA668259
SAMN16492641,AMAR23,GCF_013347855.1,SRR12854752,Anguilla_anguilla,PRJNA668259
SAMN16492637,AMAR1,GCF_013347855.1,SRR12854753,Anguilla_anguilla,PRJNA668259
SAMN16492610,ALI40,GCF_013347855.1,SRR12854754,Anguilla_anguilla,PRJNA668259
SAMN16492620,ALI4,GCF_013347855.1,SRR12854755,Anguilla_anguilla,PRJNA668259
SAMN16492608,ALI39,GCF_013347855.1,SRR12854756,Anguilla_anguilla,PRJNA668259
SAMN16492598,ALI29,GCF_013347855.1,SRR12854757,Anguilla_anguilla,PRJNA668259
SAMN16492449,AAF5,GCF_013347855.1,SRR12854766,Anguilla_anguilla,PRJNA668259
SAMN16492411,AAF15,GCF_013347855.1,SRR12854768,Anguilla_anguilla,PRJNA668259
SAMN16492898,SMS8,GCF_013347855.1,SRR12854771,Anguilla_anguilla,PRJNA668259
SAMN16492894,SMS50,GCF_013347855.1,SRR12854772,Anguilla_anguilla,PRJNA668259
SAMN16492892,SMS49,GCF_013347855.1,SRR12854773,Anguilla_anguilla,PRJNA668259
SAMN16492886,SMS43,GCF_013347855.1,SRR12854774,Anguilla_anguilla,PRJNA668259
SAMN16492883,SMS40,GCF_013347855.1,SRR12854775,Anguilla_anguilla,PRJNA668259
SAMN16492893,SMS4,GCF_013347855.1,SRR12854776,Anguilla_anguilla,PRJNA668259
SAMN16492875,SMS33,GCF_013347855.1,SRR12854777,Anguilla_anguilla,PRJNA668259
SAMN16492874,SMS32,GCF_013347855.1,SRR12854778,Anguilla_anguilla,PRJNA668259
SAMN16492870,SMS28,GCF_013347855.1,SRR12854779,Anguilla_anguilla,PRJNA668259
SAMN16492453,AAF9,GCF_013347855.1,SRR12854780,Anguilla_anguilla,PRJNA668259
SAMN16492866,SMS24,GCF_013347855.1,SRR12854781,Anguilla_anguilla,PRJNA668259
SAMN16492862,SMS20,GCF_013347855.1,SRR12854782,Anguilla_anguilla,PRJNA668259
SAMN16492855,SMS13,GCF_013347855.1,SRR12854783,Anguilla_anguilla,PRJNA668259
SAMN16492854,SMS12,GCF_013347855.1,SRR12854784,Anguilla_anguilla,PRJNA668259
SAMN16492838,ATU60,GCF_013347855.1,SRR12854785,Anguilla_anguilla,PRJNA668259
SAMN16492809,ATU34,GCF_013347855.1,SRR12854787,Anguilla_anguilla,PRJNA668259
SAMN16492807,ATU32,GCF_013347855.1,SRR12854788,Anguilla_anguilla,PRJNA668259
SAMN16492805,ATU30,GCF_013347855.1,SRR12854789,Anguilla_anguilla,PRJNA668259
SAMN16492785,ATU10,GCF_013347855.1,SRR12854790,Anguilla_anguilla,PRJNA668259
SAMN16492782,AST7,GCF_013347855.1,SRR12854791,Anguilla_anguilla,PRJNA668259
SAMN16492631,AMAR14,GCF_013347855.1,SRR12854792,Anguilla_anguilla,PRJNA668259
SAMN16492779,AST4,GCF_013347855.1,SRR12854793,Anguilla_anguilla,PRJNA668259
SAMN16492777,AST30,GCF_013347855.1,SRR12854794,Anguilla_anguilla,PRJNA668259
SAMN16492764,AST19,GCF_013347855.1,SRR12854795,Anguilla_anguilla,PRJNA668259
SAMN16492761,AST16,GCF_013347855.1,SRR12854797,Anguilla_anguilla,PRJNA668259
SAMN16492751,ASRI6,GCF_013347855.1,SRR12854798,Anguilla_anguilla,PRJNA668259
SAMN16492748,ASRI3,GCF_013347855.1,SRR12854799,Anguilla_anguilla,PRJNA668259
SAMN16492741,ASRI25,GCF_013347855.1,SRR12854800,Anguilla_anguilla,PRJNA668259
SAMN16492740,ASRI24,GCF_013347855.1,SRR12854801,Anguilla_anguilla,PRJNA668259
SAMN16492727,ASRI12,GCF_013347855.1,SRR12854802,Anguilla_anguilla,PRJNA668259
SAMN16492623,ALI6,GCF_013347855.1,SRR12854803,Anguilla_anguilla,PRJNA668259
SAMN16492723,APM8,GCF_013347855.1,SRR12854804,Anguilla_anguilla,PRJNA668259
SAMN16492709,APM41,GCF_013347855.1,SRR12854805,Anguilla_anguilla,PRJNA668259
SAMN16492672,AMAR5,GCF_013347855.1,SRR12854806,Anguilla_anguilla,PRJNA668259
SAMN16492669,AMAR49,GCF_013347855.1,SRR12854807,Anguilla_anguilla,PRJNA668259
SAMN16492656,AMAR37,GCF_013347855.1,SRR12854809,Anguilla_anguilla,PRJNA668259
SAMN16492651,AMAR32,GCF_013347855.1,SRR12854810,Anguilla_anguilla,PRJNA668259
SAMN16492639,AMAR21,GCF_013347855.1,SRR12854811,Anguilla_anguilla,PRJNA668259
SAMN16492635,AMAR18,GCF_013347855.1,SRR12854812,Anguilla_anguilla,PRJNA668259
SAMN16492633,AMAR16,GCF_013347855.1,SRR12854813,Anguilla_anguilla,PRJNA668259
SAMN16492607,ALI38,GCF_013347855.1,SRR12854814,Anguilla_anguilla,PRJNA668259
SAMN16492629,AMAR12,GCF_013347855.1,SRR12854815,Anguilla_anguilla,PRJNA668259
SAMN16492628,AMAR11,GCF_013347855.1,SRR12854816,Anguilla_anguilla,PRJNA668259
SAMN16492627,AMAR10,GCF_013347855.1,SRR12854817,Anguilla_anguilla,PRJNA668259
SAMN16492622,ALI5,GCF_013347855.1,SRR12854818,Anguilla_anguilla,PRJNA668259
SAMN16492582,ALI13,GCF_013347855.1,SRR12854819,Anguilla_anguilla,PRJNA668259
SAMN16492575,AI147,GCF_013347855.1,SRR12854820,Anguilla_anguilla,PRJNA668259
SAMN16492569,AI141,GCF_013347855.1,SRR12854821,Anguilla_anguilla,PRJNA668259
SAMN16492797,ATU22,GCF_013347855.1,SRR12854822,Anguilla_anguilla,PRJNA668259
SAMN16492451,AAF7,GCF_013347855.1,SRR12854823,Anguilla_anguilla,PRJNA668259
SAMN16492771,AST25,GCF_013347855.1,SRR12854825,Anguilla_anguilla,PRJNA668259
SAMN16492767,AST21,GCF_013347855.1,SRR12854827,Anguilla_anguilla,PRJNA668259
SAMN16492760,AST15,GCF_013347855.1,SRR12854828,Anguilla_anguilla,PRJNA668259
SAMN16492753,ASRI8,GCF_013347855.1,SRR12854829,Anguilla_anguilla,PRJNA668259
SAMN16492750,ASRI5,GCF_013347855.1,SRR12854830,Anguilla_anguilla,PRJNA668259
SAMN16492734,ASRI19,GCF_013347855.1,SRR12854832,Anguilla_anguilla,PRJNA668259
SAMN16492724,APM9,GCF_013347855.1,SRR12854833,Anguilla_anguilla,PRJNA668259
SAMN16492885,SMS42,GCF_013347855.1,SRR12854837,Anguilla_anguilla,PRJNA668259
SAMN16492878,SMS36,GCF_013347855.1,SRR12854838,Anguilla_anguilla,PRJNA668259
SAMN16492712,APM44,GCF_013347855.1,SRR12854839,Anguilla_anguilla,PRJNA668259
SAMN16492877,SMS35,GCF_013347855.1,SRR12854840,Anguilla_anguilla,PRJNA668259
SAMN16492876,SMS34,GCF_013347855.1,SRR12854841,Anguilla_anguilla,PRJNA668259
SAMN16492872,SMS30,GCF_013347855.1,SRR12854842,Anguilla_anguilla,PRJNA668259
SAMN16492848,ATU6,GCF_013347855.1,SRR12854843,Anguilla_anguilla,PRJNA668259
SAMN16492825,ATU49,GCF_013347855.1,SRR12854844,Anguilla_anguilla,PRJNA668259
SAMN16492823,ATU47,GCF_013347855.1,SRR12854845,Anguilla_anguilla,PRJNA668259
SAMN16492817,ATU41,GCF_013347855.1,SRR12854846,Anguilla_anguilla,PRJNA668259
SAMN16492813,ATU38,GCF_013347855.1,SRR12854847,Anguilla_anguilla,PRJNA668259
SAMN16492787,ATU12,GCF_013347855.1,SRR12854849,Anguilla_anguilla,PRJNA668259
SAMN16492694,APM27,GCF_013347855.1,SRR12854850,Anguilla_anguilla,PRJNA668259
SAMN16492775,AST29,GCF_013347855.1,SRR12854852,Anguilla_anguilla,PRJNA668259
SAMN16492773,AST27,GCF_013347855.1,SRR12854853,Anguilla_anguilla,PRJNA668259
SAMN16492565,AI137,GCF_013347855.1,SRR12854854,Anguilla_anguilla,PRJNA668259
SAMN16492561,AI133,GCF_013347855.1,SRR12854855,Anguilla_anguilla,PRJNA668259
SAMN16492560,AI132,GCF_013347855.1,SRR12854856,Anguilla_anguilla,PRJNA668259
SAMN16492605,ALI36,GCF_013347855.1,SRR12854857,Anguilla_anguilla,PRJNA668259
SAMN16492442,AAF45,GCF_013347855.1,SRR12854858,Anguilla_anguilla,PRJNA668259
SAMN16492557,AI129,GCF_013347855.1,SRR12854859,Anguilla_anguilla,PRJNA668259
SAMN16492541,AI113,GCF_013347855.1,SRR12854860,Anguilla_anguilla,PRJNA668259
SAMN16492528,AES7,GCF_013347855.1,SRR12854861,Anguilla_anguilla,PRJNA668259
SAMN16492512,AES19,GCF_013347855.1,SRR12854862,Anguilla_anguilla,PRJNA668259
SAMN16492509,AES16,GCF_013347855.1,SRR12854863,Anguilla_anguilla,PRJNA668259
SAMN16492505,AES12,GCF_013347855.1,SRR12854865,Anguilla_anguilla,PRJNA668259
SAMN16492595,ALI26,GCF_013347855.1,SRR12854869,Anguilla_anguilla,PRJNA668259
SAMN16492440,AAF43,GCF_013347855.1,SRR12854878,Anguilla_anguilla,PRJNA668259
SAMN16492439,AAF42,GCF_013347855.1,SRR12854879,Anguilla_anguilla,PRJNA668259
SAMN16492589,ALI20,GCF_013347855.1,SRR12854880,Anguilla_anguilla,PRJNA668259
SAMN16492434,AAF38,GCF_013347855.1,SRR12854881,Anguilla_anguilla,PRJNA668259
SAMN16492422,AAF26,GCF_013347855.1,SRR12854884,Anguilla_anguilla,PRJNA668259
SAMN16492421,AAF25,GCF_013347855.1,SRR12854885,Anguilla_anguilla,PRJNA668259
