BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMEA2338582,NG-5241_STD.BS11,GCA_000180675.1,ERR407045,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338545,NG-5241_STD.BS12,GCA_000180675.1,ERR407046,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338545,NG-5241_STD.BS12,GCA_000180675.1,ERR407047,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338545,NG-5241_STD.BS12,GCA_000180675.1,ERR407048,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338545,NG-5241_STD.BS12,GCA_000180675.1,ERR407049,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338545,NG-5241_STD.BS12,GCA_000180675.1,ERR407050,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338545,NG-5241_STD.BS12,GCA_000180675.1,ERR407051,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338545,NG-5241_STD.BS12,GCA_000180675.1,ERR407052,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338580,NG-5241_STD.BS13,GCA_000180675.1,ERR407053,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338580,NG-5241_STD.BS13,GCA_000180675.1,ERR407054,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338580,NG-5241_STD.BS13,GCA_000180675.1,ERR407055,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338580,NG-5241_STD.BS13,GCA_000180675.1,ERR407056,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338580,NG-5241_STD.BS13,GCA_000180675.1,ERR407057,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338580,NG-5241_STD.BS13,GCA_000180675.1,ERR407058,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338575,NG-5241_STD.BS14,GCA_000180675.1,ERR407060,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338575,NG-5241_STD.BS14,GCA_000180675.1,ERR407062,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338575,NG-5241_STD.BS14,GCA_000180675.1,ERR407063,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338575,NG-5241_STD.BS14,GCA_000180675.1,ERR407064,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338575,NG-5241_STD.BS14,GCA_000180675.1,ERR407065,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338575,NG-5241_STD.BS14,GCA_000180675.1,ERR407066,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338595,NG-5241_STD.BS15,GCA_000180675.1,ERR407067,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338595,NG-5241_STD.BS15,GCA_000180675.1,ERR407068,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338595,NG-5241_STD.BS15,GCA_000180675.1,ERR407071,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338595,NG-5241_STD.BS15,GCA_000180675.1,ERR407072,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338595,NG-5241_STD.BS15,GCA_000180675.1,ERR407073,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338595,NG-5241_STD.BS15,GCA_000180675.1,ERR407074,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338565,NG-5241_STD.BS16,GCA_000180675.1,ERR407075,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338565,NG-5241_STD.BS16,GCA_000180675.1,ERR407076,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338565,NG-5241_STD.BS16,GCA_000180675.1,ERR407077,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338565,NG-5241_STD.BS16,GCA_000180675.1,ERR407078,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338565,NG-5241_STD.BS16,GCA_000180675.1,ERR407079,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338565,NG-5241_STD.BS16,GCA_000180675.1,ERR407080,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338565,NG-5241_STD.BS16,GCA_000180675.1,ERR407081,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338584,NG-5241_STD.BS17,GCA_000180675.1,ERR407082,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338584,NG-5241_STD.BS17,GCA_000180675.1,ERR407084,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338584,NG-5241_STD.BS17,GCA_000180675.1,ERR407085,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338584,NG-5241_STD.BS17,GCA_000180675.1,ERR407086,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338584,NG-5241_STD.BS17,GCA_000180675.1,ERR407087,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338584,NG-5241_STD.BS17,GCA_000180675.1,ERR407089,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338541,NG-5241_STD.BS18,GCA_000180675.1,ERR407091,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338541,NG-5241_STD.BS18,GCA_000180675.1,ERR407092,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338541,NG-5241_STD.BS18,GCA_000180675.1,ERR407093,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338541,NG-5241_STD.BS18,GCA_000180675.1,ERR407094,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338541,NG-5241_STD.BS18,GCA_000180675.1,ERR407095,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338541,NG-5241_STD.BS18,GCA_000180675.1,ERR407096,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338541,NG-5241_STD.BS18,GCA_000180675.1,ERR407097,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338541,NG-5241_STD.BS18,GCA_000180675.1,ERR407098,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338541,NG-5241_STD.BS18,GCA_000180675.1,ERR407099,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338539,NG-5241_STD.BS19,GCA_000180675.1,ERR407101,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338539,NG-5241_STD.BS19,GCA_000180675.1,ERR407102,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338539,NG-5241_STD.BS19,GCA_000180675.1,ERR407103,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338539,NG-5241_STD.BS19,GCA_000180675.1,ERR407104,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338539,NG-5241_STD.BS19,GCA_000180675.1,ERR407107,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338539,NG-5241_STD.BS19,GCA_000180675.1,ERR407108,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338539,NG-5241_STD.BS19,GCA_000180675.1,ERR407109,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338587,NG-5241_STD.BS1,GCA_000180675.1,ERR407110,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338587,NG-5241_STD.BS1,GCA_000180675.1,ERR407111,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338587,NG-5241_STD.BS1,GCA_000180675.1,ERR407112,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338587,NG-5241_STD.BS1,GCA_000180675.1,ERR407113,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338587,NG-5241_STD.BS1,GCA_000180675.1,ERR407114,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338587,NG-5241_STD.BS1,GCA_000180675.1,ERR407115,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338587,NG-5241_STD.BS1,GCA_000180675.1,ERR407116,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338587,NG-5241_STD.BS1,GCA_000180675.1,ERR407117,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338592,NG-5241_STD.BS20,GCA_000180675.1,ERR407118,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338592,NG-5241_STD.BS20,GCA_000180675.1,ERR407119,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338592,NG-5241_STD.BS20,GCA_000180675.1,ERR407120,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338592,NG-5241_STD.BS20,GCA_000180675.1,ERR407121,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338592,NG-5241_STD.BS20,GCA_000180675.1,ERR407122,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338592,NG-5241_STD.BS20,GCA_000180675.1,ERR407123,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338560,NG-5241_STD.BS21,GCA_000180675.1,ERR407124,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338560,NG-5241_STD.BS21,GCA_000180675.1,ERR407125,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338560,NG-5241_STD.BS21,GCA_000180675.1,ERR407126,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338560,NG-5241_STD.BS21,GCA_000180675.1,ERR407127,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338560,NG-5241_STD.BS21,GCA_000180675.1,ERR407128,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338560,NG-5241_STD.BS21,GCA_000180675.1,ERR407129,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338549,NG-5241_STD.BS22,GCA_000180675.1,ERR407130,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338549,NG-5241_STD.BS22,GCA_000180675.1,ERR407132,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338549,NG-5241_STD.BS22,GCA_000180675.1,ERR407134,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338549,NG-5241_STD.BS22,GCA_000180675.1,ERR407135,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338581,NG-5241_STD.BS23,GCA_000180675.1,ERR407136,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338581,NG-5241_STD.BS23,GCA_000180675.1,ERR407137,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338581,NG-5241_STD.BS23,GCA_000180675.1,ERR407140,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338581,NG-5241_STD.BS23,GCA_000180675.1,ERR407141,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338581,NG-5241_STD.BS23,GCA_000180675.1,ERR407142,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338567,NG-5241_STD.BS24,GCA_000180675.1,ERR407143,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338567,NG-5241_STD.BS24,GCA_000180675.1,ERR407144,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338567,NG-5241_STD.BS24,GCA_000180675.1,ERR407145,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338567,NG-5241_STD.BS24,GCA_000180675.1,ERR407146,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338567,NG-5241_STD.BS24,GCA_000180675.1,ERR407147,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338567,NG-5241_STD.BS24,GCA_000180675.1,ERR407149,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523621,NG-5241_STD.BS25,GCA_000180675.1,ERR407151,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523621,NG-5241_STD.BS25,GCA_000180675.1,ERR407152,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523621,NG-5241_STD.BS25,GCA_000180675.1,ERR407153,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523621,NG-5241_STD.BS25,GCA_000180675.1,ERR407156,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523618,NG-5241_STD.BS26,GCA_000180675.1,ERR407158,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523618,NG-5241_STD.BS26,GCA_000180675.1,ERR407159,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523618,NG-5241_STD.BS26,GCA_000180675.1,ERR407160,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523618,NG-5241_STD.BS26,GCA_000180675.1,ERR407161,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523622,NG-5241_STD.BS27,GCA_000180675.1,ERR407163,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523622,NG-5241_STD.BS27,GCA_000180675.1,ERR407164,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523622,NG-5241_STD.BS27,GCA_000180675.1,ERR407165,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523622,NG-5241_STD.BS27,GCA_000180675.1,ERR407168,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523622,NG-5241_STD.BS27,GCA_000180675.1,ERR407169,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523619,NG-5241_STD.BS28,GCA_000180675.1,ERR407172,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523619,NG-5241_STD.BS28,GCA_000180675.1,ERR407173,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523619,NG-5241_STD.BS28,GCA_000180675.1,ERR407174,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523619,NG-5241_STD.BS28,GCA_000180675.1,ERR407175,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523619,NG-5241_STD.BS28,GCA_000180675.1,ERR407176,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523619,NG-5241_STD.BS28,GCA_000180675.1,ERR407177,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523623,NG-5241_STD.BS29,GCA_000180675.1,ERR407178,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523623,NG-5241_STD.BS29,GCA_000180675.1,ERR407179,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523623,NG-5241_STD.BS29,GCA_000180675.1,ERR407180,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523623,NG-5241_STD.BS29,GCA_000180675.1,ERR407182,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338598,NG-5241_STD.BS2,GCA_000180675.1,ERR407185,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338598,NG-5241_STD.BS2,GCA_000180675.1,ERR407186,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338598,NG-5241_STD.BS2,GCA_000180675.1,ERR407187,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523620,NG-5241_STD.BS30,GCA_000180675.1,ERR407192,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523620,NG-5241_STD.BS30,GCA_000180675.1,ERR407194,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523620,NG-5241_STD.BS30,GCA_000180675.1,ERR407195,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523620,NG-5241_STD.BS30,GCA_000180675.1,ERR407196,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338569,NG-5241_STD.BS3,GCA_000180675.1,ERR407198,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338569,NG-5241_STD.BS3,GCA_000180675.1,ERR407200,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338569,NG-5241_STD.BS3,GCA_000180675.1,ERR407201,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338569,NG-5241_STD.BS3,GCA_000180675.1,ERR407203,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338546,NG-5241_STD.BS4,GCA_000180675.1,ERR407205,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338546,NG-5241_STD.BS4,GCA_000180675.1,ERR407206,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338546,NG-5241_STD.BS4,GCA_000180675.1,ERR407209,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338546,NG-5241_STD.BS4,GCA_000180675.1,ERR407210,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338546,NG-5241_STD.BS4,GCA_000180675.1,ERR407212,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338546,NG-5241_STD.BS4,GCA_000180675.1,ERR407214,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338546,NG-5241_STD.BS4,GCA_000180675.1,ERR407215,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338546,NG-5241_STD.BS4,GCA_000180675.1,ERR407216,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338546,NG-5241_STD.BS4,GCA_000180675.1,ERR407217,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338559,NG-5241_STD.BS5,GCA_000180675.1,ERR407218,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338559,NG-5241_STD.BS5,GCA_000180675.1,ERR407219,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338559,NG-5241_STD.BS5,GCA_000180675.1,ERR407220,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338559,NG-5241_STD.BS5,GCA_000180675.1,ERR407221,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338559,NG-5241_STD.BS5,GCA_000180675.1,ERR407222,Gasterosteus_aculeatus,PRJEB5198
