BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMEA2661359,11657535,GCF_900246225.1,ERR731013,Astatotilapia_spp,PRJEB1254
SAMEA2661362,11657571,GCF_900246225.1,ERR731015,Astatotilapia_spp,PRJEB1254
SAMEA2661363,11657583,GCF_900246225.1,ERR731016,Astatotilapia_spp,PRJEB1254
SAMEA2661365,11657607,GCF_900246225.1,ERR731017,Astatotilapia_spp,PRJEB1254
SAMEA2661366,11657619,GCF_900246225.1,ERR731018,Astatotilapia_spp,PRJEB1254
SAMEA2661367,11657536,GCF_900246225.1,ERR731019,Astatotilapia_spp,PRJEB1254
SAMEA2661368,11657548,GCF_900246225.1,ERR731020,Astatotilapia_spp,PRJEB1254
SAMEA2661369,11657560,GCF_900246225.1,ERR731021,Astatotilapia_spp,PRJEB1254
SAMEA2661370,11657572,GCF_900246225.1,ERR731022,Astatotilapia_spp,PRJEB1254
SAMEA1877400,6526420,GCF_900246225.1,ERR266469,Astatotilapia_spp,PRJEB1254
SAMEA1877400,6526420,GCF_900246225.1,ERR266453,Astatotilapia_spp,PRJEB1254
SAMEA1877400,6526420,GCF_900246225.1,ERR266477,Astatotilapia_spp,PRJEB1254
SAMEA1877402,6526411,GCF_900246225.1,ERR271669,Astatotilapia_spp,PRJEB1254
SAMEA1877402,6526411,GCF_900246225.1,ERR266508,Astatotilapia_spp,PRJEB1254
SAMEA1877402,6526411,GCF_900246225.1,ERR271677,Astatotilapia_spp,PRJEB1254
SAMEA1877407,6526457,GCF_900246225.1,ERR266464,Astatotilapia_spp,PRJEB1254
SAMEA1877407,6526457,GCF_900246225.1,ERR266488,Astatotilapia_spp,PRJEB1254
SAMEA1877407,6526457,GCF_900246225.1,ERR266496,Astatotilapia_spp,PRJEB1254
SAMEA1877442,6526397,GCF_900246225.1,ERR266459,Astatotilapia_spp,PRJEB1254
SAMEA1877442,6526397,GCF_900246225.1,ERR266483,Astatotilapia_spp,PRJEB1254
SAMEA1877442,6526397,GCF_900246225.1,ERR266491,Astatotilapia_spp,PRJEB1254
SAMEA1877447,6526432,GCF_900246225.1,ERR266454,Astatotilapia_spp,PRJEB1254
SAMEA1877447,6526432,GCF_900246225.1,ERR266470,Astatotilapia_spp,PRJEB1254
SAMEA1877447,6526432,GCF_900246225.1,ERR266478,Astatotilapia_spp,PRJEB1254
SAMEA1877507,6526423,GCF_900246225.1,ERR271670,Astatotilapia_spp,PRJEB1254
SAMEA1877507,6526423,GCF_900246225.1,ERR266509,Astatotilapia_spp,PRJEB1254
SAMEA1877507,6526423,GCF_900246225.1,ERR271678,Astatotilapia_spp,PRJEB1254
SAMEA2661297,11657528,GCF_900246225.1,ERR730964,Astatotilapia_spp,PRJEB1254
SAMEA2661298,11657540,GCF_900246225.1,ERR730965,Astatotilapia_spp,PRJEB1254
SAMEA2661299,11657552,GCF_900246225.1,ERR730966,Astatotilapia_spp,PRJEB1254
SAMEA2661300,11657564,GCF_900246225.1,ERR730967,Astatotilapia_spp,PRJEB1254
SAMEA2661301,11657576,GCF_900246225.1,ERR730968,Astatotilapia_spp,PRJEB1254
SAMEA2661303,11657600,GCF_900246225.1,ERR730969,Astatotilapia_spp,PRJEB1254
SAMEA2661304,11657612,GCF_900246225.1,ERR730970,Astatotilapia_spp,PRJEB1254
SAMEA2661306,11657529,GCF_900246225.1,ERR730971,Astatotilapia_spp,PRJEB1254
SAMEA2661307,11657541,GCF_900246225.1,ERR730972,Astatotilapia_spp,PRJEB1254
SAMEA2661308,11657553,GCF_900246225.1,ERR730973,Astatotilapia_spp,PRJEB1254
SAMEA2661309,11657565,GCF_900246225.1,ERR730974,Astatotilapia_spp,PRJEB1254
SAMEA2661310,11657577,GCF_900246225.1,ERR730975,Astatotilapia_spp,PRJEB1254
SAMEA2661313,11657601,GCF_900246225.1,ERR730976,Astatotilapia_spp,PRJEB1254
SAMEA2661316,11657613,GCF_900246225.1,ERR730977,Astatotilapia_spp,PRJEB1254
SAMEA2661318,11657530,GCF_900246225.1,ERR730978,Astatotilapia_spp,PRJEB1254
SAMEA2661319,11657542,GCF_900246225.1,ERR730979,Astatotilapia_spp,PRJEB1254
SAMEA2661320,11657554,GCF_900246225.1,ERR730980,Astatotilapia_spp,PRJEB1254
SAMEA2661321,11657566,GCF_900246225.1,ERR730981,Astatotilapia_spp,PRJEB1254
SAMEA2661322,11657578,GCF_900246225.1,ERR730982,Astatotilapia_spp,PRJEB1254
SAMEA2661324,11657602,GCF_900246225.1,ERR730983,Astatotilapia_spp,PRJEB1254
SAMEA2661325,11657614,GCF_900246225.1,ERR730984,Astatotilapia_spp,PRJEB1254
SAMEA2661326,11657531,GCF_900246225.1,ERR730985,Astatotilapia_spp,PRJEB1254
SAMEA2661327,11657543,GCF_900246225.1,ERR730986,Astatotilapia_spp,PRJEB1254
SAMEA2661328,11657555,GCF_900246225.1,ERR730987,Astatotilapia_spp,PRJEB1254
SAMEA2661330,11657567,GCF_900246225.1,ERR730988,Astatotilapia_spp,PRJEB1254
SAMEA2661331,11657579,GCF_900246225.1,ERR730989,Astatotilapia_spp,PRJEB1254
SAMEA2661371,11657584,GCF_900246225.1,ERR731023,Astatotilapia_spp,PRJEB1254
SAMEA2661373,11657608,GCF_900246225.1,ERR731024,Astatotilapia_spp,PRJEB1254
SAMEA2661374,11657620,GCF_900246225.1,ERR731025,Astatotilapia_spp,PRJEB1254
SAMEA2661375,11649640,GCF_900246225.1,ERR702224,Astatotilapia_spp,PRJEB1254
SAMEA2661376,11649652,GCF_900246225.1,ERR702225,Astatotilapia_spp,PRJEB1254
SAMEA2661377,11649664,GCF_900246225.1,ERR702226,Astatotilapia_spp,PRJEB1254
SAMEA2661378,11649676,GCF_900246225.1,ERR702227,Astatotilapia_spp,PRJEB1254
SAMEA2661379,11649688,GCF_900246225.1,ERR702228,Astatotilapia_spp,PRJEB1254
SAMEA2661380,11649700,GCF_900246225.1,ERR702229,Astatotilapia_spp,PRJEB1254
SAMEA2661392,11649712,GCF_900246225.1,ERR702230,Astatotilapia_spp,PRJEB1254
SAMEA2661393,11649724,GCF_900246225.1,ERR702231,Astatotilapia_spp,PRJEB1254
SAMEA2661394,11649641,GCF_900246225.1,ERR702232,Astatotilapia_spp,PRJEB1254
SAMEA2661395,11649653,GCF_900246225.1,ERR702233,Astatotilapia_spp,PRJEB1254
SAMEA2661396,11649665,GCF_900246225.1,ERR702234,Astatotilapia_spp,PRJEB1254
SAMEA2661397,11649677,GCF_900246225.1,ERR702235,Astatotilapia_spp,PRJEB1254
SAMEA2661398,11649689,GCF_900246225.1,ERR702236,Astatotilapia_spp,PRJEB1254
SAMEA2661399,11649701,GCF_900246225.1,ERR702237,Astatotilapia_spp,PRJEB1254
SAMEA2661400,11649713,GCF_900246225.1,ERR702238,Astatotilapia_spp,PRJEB1254
SAMEA2661402,11649642,GCF_900246225.1,ERR702239,Astatotilapia_spp,PRJEB1254
SAMEA2661403,11649654,GCF_900246225.1,ERR702240,Astatotilapia_spp,PRJEB1254
SAMEA2661404,11649666,GCF_900246225.1,ERR702241,Astatotilapia_spp,PRJEB1254
SAMEA2661405,11649678,GCF_900246225.1,ERR702242,Astatotilapia_spp,PRJEB1254
SAMEA2661406,11649690,GCF_900246225.1,ERR702243,Astatotilapia_spp,PRJEB1254
SAMEA2661407,11649702,GCF_900246225.1,ERR702244,Astatotilapia_spp,PRJEB1254
SAMEA2661408,11649714,GCF_900246225.1,ERR702245,Astatotilapia_spp,PRJEB1254
SAMEA2661409,11649726,GCF_900246225.1,ERR702246,Astatotilapia_spp,PRJEB1254
SAMEA2661410,11649643,GCF_900246225.1,ERR702247,Astatotilapia_spp,PRJEB1254
SAMEA2661411,11649655,GCF_900246225.1,ERR702248,Astatotilapia_spp,PRJEB1254
SAMEA2661412,11649667,GCF_900246225.1,ERR702249,Astatotilapia_spp,PRJEB1254
SAMEA2661413,11649679,GCF_900246225.1,ERR702250,Astatotilapia_spp,PRJEB1254
SAMEA2661414,11649691,GCF_900246225.1,ERR702251,Astatotilapia_spp,PRJEB1254
SAMEA2661415,11649703,GCF_900246225.1,ERR702252,Astatotilapia_spp,PRJEB1254
SAMEA2661417,11649727,GCF_900246225.1,ERR702253,Astatotilapia_spp,PRJEB1254
SAMEA2661418,11649644,GCF_900246225.1,ERR702254,Astatotilapia_spp,PRJEB1254
SAMEA2661419,11649656,GCF_900246225.1,ERR702255,Astatotilapia_spp,PRJEB1254
SAMEA2661420,11649668,GCF_900246225.1,ERR702256,Astatotilapia_spp,PRJEB1254
SAMEA2661421,11649680,GCF_900246225.1,ERR702257,Astatotilapia_spp,PRJEB1254
SAMEA2661422,11649692,GCF_900246225.1,ERR702258,Astatotilapia_spp,PRJEB1254
SAMEA2661423,11649704,GCF_900246225.1,ERR702259,Astatotilapia_spp,PRJEB1254
SAMEA2661424,11649716,GCF_900246225.1,ERR702260,Astatotilapia_spp,PRJEB1254
SAMEA2661425,11649728,GCF_900246225.1,ERR702261,Astatotilapia_spp,PRJEB1254
SAMEA2661426,11649645,GCF_900246225.1,ERR702262,Astatotilapia_spp,PRJEB1254
SAMEA2661427,11649657,GCF_900246225.1,ERR702263,Astatotilapia_spp,PRJEB1254
SAMEA2661428,11649669,GCF_900246225.1,ERR702264,Astatotilapia_spp,PRJEB1254
SAMEA2661429,11649681,GCF_900246225.1,ERR702265,Astatotilapia_spp,PRJEB1254
SAMEA2661430,11649693,GCF_900246225.1,ERR702266,Astatotilapia_spp,PRJEB1254
SAMEA2661431,11649705,GCF_900246225.1,ERR702267,Astatotilapia_spp,PRJEB1254
SAMEA2661432,11649717,GCF_900246225.1,ERR702268,Astatotilapia_spp,PRJEB1254
SAMEA2661433,11649729,GCF_900246225.1,ERR702269,Astatotilapia_spp,PRJEB1254
SAMEA2661434,11649646,GCF_900246225.1,ERR702270,Astatotilapia_spp,PRJEB1254
SAMEA2661435,11649658,GCF_900246225.1,ERR702271,Astatotilapia_spp,PRJEB1254
SAMEA2661436,11649670,GCF_900246225.1,ERR702272,Astatotilapia_spp,PRJEB1254
SAMEA2661437,11649682,GCF_900246225.1,ERR702273,Astatotilapia_spp,PRJEB1254
SAMEA2661438,11649694,GCF_900246225.1,ERR702274,Astatotilapia_spp,PRJEB1254
SAMEA2661439,11649706,GCF_900246225.1,ERR702275,Astatotilapia_spp,PRJEB1254
SAMEA2661440,11649718,GCF_900246225.1,ERR702276,Astatotilapia_spp,PRJEB1254
SAMEA2661442,11649647,GCF_900246225.1,ERR702278,Astatotilapia_spp,PRJEB1254
SAMEA2661443,11649659,GCF_900246225.1,ERR702279,Astatotilapia_spp,PRJEB1254
SAMEA2661444,11649671,GCF_900246225.1,ERR702280,Astatotilapia_spp,PRJEB1254
SAMEA2661445,11649683,GCF_900246225.1,ERR702281,Astatotilapia_spp,PRJEB1254
SAMEA2661446,11649695,GCF_900246225.1,ERR702282,Astatotilapia_spp,PRJEB1254
SAMEA2661249,11649632,GCF_900246225.1,ERR715501,Astatotilapia_spp,PRJEB1254
SAMEA2661302,12334698,GCF_900246225.1,ERR755296,Astatotilapia_spp,PRJEB1254
SAMEA2661332,12334734,GCF_900246225.1,ERR755299,Astatotilapia_spp,PRJEB1254
SAMEA2661340,12334746,GCF_900246225.1,ERR755300,Astatotilapia_spp,PRJEB1254
SAMEA2661348,12334758,GCF_900246225.1,ERR755301,Astatotilapia_spp,PRJEB1254
SAMEA2661441,11649730,GCF_900246225.1,ERR702277,Astatotilapia_spp,PRJEB1254
SAMEA2661447,11649707,GCF_900246225.1,ERR702283,Astatotilapia_spp,PRJEB1254
SAMEA2661448,11649719,GCF_900246225.1,ERR702284,Astatotilapia_spp,PRJEB1254
SAMEA2661449,11649731,GCF_900246225.1,ERR702285,Astatotilapia_spp,PRJEB1254
SAMEA2661450,11649648,GCF_900246225.1,ERR702286,Astatotilapia_spp,PRJEB1254
SAMEA2661451,11649660,GCF_900246225.1,ERR702287,Astatotilapia_spp,PRJEB1254
SAMEA2661311,12334710,GCF_900246225.1,ERR755297,Astatotilapia_spp,PRJEB1254
SAMEA2661364,12334699,GCF_900246225.1,ERR755304,Astatotilapia_spp,PRJEB1254
SAMEA2661372,12334711,GCF_900246225.1,ERR755305,Astatotilapia_spp,PRJEB1254
SAMEA2661401,12334723,GCF_900246225.1,ERR755306,Astatotilapia_spp,PRJEB1254
SAMEA2661416,12334735,GCF_900246225.1,ERR755307,Astatotilapia_spp,PRJEB1254
SAMEA2661323,12334722,GCF_900246225.1,ERR755298,Astatotilapia_spp,PRJEB1254
SAMEA2661356,12334770,GCF_900246225.1,ERR755302,Astatotilapia_spp,PRJEB1254
SAMEA2661361,12334782,GCF_900246225.1,ERR755303,Astatotilapia_spp,PRJEB1254
SAMEA2661360,11657547,GCF_900246225.1,ERR731014,Astatotilapia_spp,PRJEB1254
