BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN15398041,NSSH36_Norway_Atlantic_Spring_rg1,GCF_900700415.1,SRR12106951,Clupea_harengus,PRJNA642736
SAMN15398040,NSSH34_Norway_Atlantic_Spring_rg2,GCF_900700415.1,SRR12106952,Clupea_harengus,PRJNA642736
SAMN15398040,NSSH34_Norway_Atlantic_Spring_rg1,GCF_900700415.1,SRR12106953,Clupea_harengus,PRJNA642736
SAMN15398039,NSSH33_Norway_Atlantic_Spring_rg2,GCF_900700415.1,SRR12106955,Clupea_harengus,PRJNA642736
SAMN15398055,Gavle98_Gavle_Baltic_Autumn_rg1,GCF_900700415.1,SRR12106925,Clupea_harengus,PRJNA642736
SAMN15398051,AAL1_CelticSea_Atlantic_Winter_rg2,GCF_900700415.1,SRR12106931,Clupea_harengus,PRJNA642736
SAMN15398039,NSSH33_Norway_Atlantic_Spring_rg1,GCF_900700415.1,SRR12106956,Clupea_harengus,PRJNA642736
SAMN15398052,AAL2_CelticSea_Atlantic_Winter_rg2,GCF_900700415.1,SRR12106929,Clupea_harengus,PRJNA642736
SAMN15398045,Z4_IsleofMan_Atlantic_Autumn_rg1,GCF_900700415.1,SRR12106946,Clupea_harengus,PRJNA642736
SAMN15398054,Gavle54_Gavle_Baltic_Autumn_rg1,GCF_900700415.1,SRR12106926,Clupea_harengus,PRJNA642736
SAMN05589101,CA-6B.lib,GCF_900700415.1,SRR5410393,Clupea_harengus,PRJNA338612
SAMN05589100,CA-6A.lib,GCF_900700415.1,SRR5410394,Clupea_harengus,PRJNA338612
SAMN05589099,CA-5B.lib,GCF_900700415.1,SRR5410395,Clupea_harengus,PRJNA338612
SAMN05589098,CA-5A.lib,GCF_900700415.1,SRR5410396,Clupea_harengus,PRJNA338612
SAMN05589096,CA-4A.lib,GCF_900700415.1,SRR5410398,Clupea_harengus,PRJNA338612
SAMN05589094,CA-3A.lib,GCF_900700415.1,SRR5410400,Clupea_harengus,PRJNA338612
SAMN05589093,CA-2B.lib,GCF_900700415.1,SRR5410401,Clupea_harengus,PRJNA338612
SAMN05589090,CA-1A.lib,GCF_900700415.1,SRR5410404,Clupea_harengus,PRJNA338612
SAMN05589089,NS3.lib,GCF_900700415.1,SRR5410405,Clupea_harengus,PRJNA338612
SAMN05589088,NS2.lib,GCF_900700415.1,SRR5410406,Clupea_harengus,PRJNA338612
SAMN05589085,BAH2.lib,GCF_900700415.1,SRR5410409,Clupea_harengus,PRJNA338612
SAMN05589084,BAH1.lib,GCF_900700415.1,SRR5410410,Clupea_harengus,PRJNA338612
SAMN05589083,BF3.lib,GCF_900700415.1,SRR5410411,Clupea_harengus,PRJNA338612
SAMN05589082,BF2.lib,GCF_900700415.1,SRR5410412,Clupea_harengus,PRJNA338612
SAMN05589081,BF1.lib,GCF_900700415.1,SRR5410413,Clupea_harengus,PRJNA338612
SAMN05589091,CA-1B.lib,GCF_900700415.1,SRR5410403,Clupea_harengus,PRJNA338612
SAMN05589087,NS1.lib,GCF_900700415.1,SRR5410407,Clupea_harengus,PRJNA338612
SAMN05589092,CA-2A.lib,GCF_900700415.1,SRR5410402,Clupea_harengus,PRJNA338612
SAMN05589086,BAH3.lib,GCF_900700415.1,SRR5410408,Clupea_harengus,PRJNA338612
SAMN05589095,CA-3B.lib,GCF_900700415.1,SRR5410399,Clupea_harengus,PRJNA338612
SAMN05589097,CA-4B.lib,GCF_900700415.1,SRR5410397,Clupea_harengus,PRJNA338612
SAMN06127787,ABPM,GCF_900700415.1,SRR5097364,Clupea_harengus,PRJNA356817
SAMN06127779,AAPM,GCF_900700415.1,SRR5097370,Clupea_harengus,PRJNA356817
SAMN06127780,AAPF,GCF_900700415.1,SRR5097372,Clupea_harengus,PRJNA356817
SAMN06127788,ABPF,GCF_900700415.1,SRR5097365,Clupea_harengus,PRJNA356817
