BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN07637313,MEF432_run1_lane2,GCA_002372975.1,SRR6032895,Strix_varia,PRJNA406821
SAMN07637317,MK968_run1_lane2,GCA_002372975.1,SRR6032898,Strix_varia,PRJNA406821
SAMN07637261,Hoopa20005_run2_lane1,GCA_002372975.1,SRR6032900,Strix_varia,PRJNA406821
SAMN07637257,ASG017_run1_lane1,GCA_002372975.1,SRR6032904,Strix_varia,PRJNA406821
SAMN07637261,Hoopa20005_run1_lane1,GCA_002372975.1,SRR6032906,Strix_varia,PRJNA406821
SAMN07637271,MK998_run2_lane1,GCA_002372975.1,SRR6032910,Strix_varia,PRJNA406821
SAMN07637271,MK998_run1_lane1,GCA_002372975.1,SRR6032912,Strix_varia,PRJNA406821
SAMN07637318,MK987_run1_lane2,GCA_002372975.1,SRR6032914,Strix_varia,PRJNA406821
SAMN07637318,MK987_run2_lane1,GCA_002372975.1,SRR6032915,Strix_varia,PRJNA406821
SAMN07637318,MK987_run1_lane1,GCA_002372975.1,SRR6032917,Strix_varia,PRJNA406821
SAMN07637266,Hoopa20019_run1_lane2,GCA_002372975.1,SRR6032922,Strix_varia,PRJNA406821
SAMN07637265,Hoopa20018_run2_lane1,GCA_002372975.1,SRR6032924,Strix_varia,PRJNA406821
SAMN07637307,JPD386_run2_lane1,GCA_002372975.1,SRR6032926,Strix_varia,PRJNA406821
SAMN07637307,JPD386_run1_lane1,GCA_002372975.1,SRR6032928,Strix_varia,PRJNA406821
SAMN07637267,LCW405_run1_lane2,GCA_002372975.1,SRR6032930,Strix_varia,PRJNA406821
SAMN07637306,JMR920_run1_lane1,GCA_002372975.1,SRR6032933,Strix_varia,PRJNA406821
SAMN07637279,UWBM76815_run1_lane1,GCA_002372975.1,SRR6032937,Strix_varia,PRJNA406821
SAMN07637270,MK994_run1_lane1,GCA_002372975.1,SRR6032939,Strix_varia,PRJNA406821
SAMN07637312,MEF404_run2_lane1,GCA_002372975.1,SRR6032941,Strix_varia,PRJNA406821
SAMN07637269,LCW491_run1_lane2,GCA_002372975.1,SRR6032943,Strix_varia,PRJNA406821
SAMN07637312,MEF404_run1_lane1,GCA_002372975.1,SRR6032945,Strix_varia,PRJNA406821
SAMN07637312,MEF404_run1_lane2,GCA_002372975.1,SRR6032946,Strix_varia,PRJNA406821
SAMN07637268,LCW443_run2_lane1,GCA_002372975.1,SRR6032949,Strix_varia,PRJNA406821
SAMN07637294,ASG007_run1_lane1,GCA_002372975.1,SRR6032957,Strix_varia,PRJNA406821
SAMN07637265,Hoopa20018_run1_lane1,GCA_002372975.1,SRR6032961,Strix_varia,PRJNA406821
SAMN07637263,Hoopa20014_run1_lane1,GCA_002372975.1,SRR6032963,Strix_varia,PRJNA406821
SAMN07637262,Hoopa20011_run1_lane2,GCA_002372975.1,SRR6032965,Strix_varia,PRJNA406821
SAMN07637264,Hoopa20017_run1_lane2,GCA_002372975.1,SRR6032967,Strix_varia,PRJNA406821
SAMN07637281,UWBM79049_run2_lane1,GCA_002372975.1,SRR6032972,Strix_varia,PRJNA406821
SAMN07637282,UWBM79141_run1_lane2,GCA_002372975.1,SRR6032974,Strix_varia,PRJNA406821
SAMN07637277,UWBM67015_run1_lane1,GCA_002372975.1,SRR6032981,Strix_varia,PRJNA406821
SAMN07637276,UWBM65055_run2_lane1,GCA_002372975.1,SRR6032982,Strix_varia,PRJNA406821
SAMN07637276,UWBM65055_run1_lane2,GCA_002372975.1,SRR6032983,Strix_varia,PRJNA406821
SAMN07637291,ZRH604_run1_lane2,GCA_002372975.1,SRR6032996,Strix_varia,PRJNA406821
SAMN07637291,ZRH604_run2_lane1,GCA_002372975.1,SRR6032999,Strix_varia,PRJNA406821
SAMN07637281,UWBM79049_run1_lane1,GCA_002372975.1,SRR6033001,Strix_varia,PRJNA406821
SAMN07637277,UWBM67015_run1_lane2,GCA_002372975.1,SRR6033003,Strix_varia,PRJNA406821
SAMN07637278,UWBM74078_run1_lane1,GCA_002372975.1,SRR6033005,Strix_varia,PRJNA406821
SAMN07637280,UWBM79007_run1_lane2,GCA_002372975.1,SRR6033009,Strix_varia,PRJNA406821
SAMN07637315,MK1012_run1_lane1,GCA_002372975.1,SRR6033011,Strix_varia,PRJNA406821
SAMN07637315,MK1012_run2_lane1,GCA_002372975.1,SRR6033013,Strix_varia,PRJNA406821
SAMN07637282,UWBM79141_run2_lane1,GCA_002372975.1,SRR6032973,Strix_varia,PRJNA406821
SAMN07637314,MEF435_run2_lane1,GCA_002372975.1,SRR6033012,Strix_varia,PRJNA406821
SAMN07637264,Hoopa20017_run1_lane1,GCA_002372975.1,SRR6032970,Strix_varia,PRJNA406821
SAMN07637268,LCW443_run1_lane2,GCA_002372975.1,SRR6032948,Strix_varia,PRJNA406821
SAMN07637277,UWBM67015_run2_lane1,GCA_002372975.1,SRR6033004,Strix_varia,PRJNA406821
