BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMEA3334609,DNA_378,GCF_000738735.5,ERR849897,Corvus_corone_orientalis,PRJEB9057
SAMEA3334648,DNA_379,GCF_000738735.5,ERR849898,Corvus_corone_orientalis,PRJEB9057
SAMEA3334649,DNA_380,GCF_000738735.5,ERR849899,Corvus_corone_orientalis,PRJEB9057
SAMEA3334610,DNA_383,GCF_000738735.5,ERR849902,Corvus_corone_orientalis,PRJEB9057
SAMEA3334650,DNA_384,GCF_000738735.5,ERR849903,Corvus_corone_orientalis,PRJEB9057
SAMEA3334651,DNA_387,GCF_000738735.5,ERR849906,Corvus_corone_orientalis,PRJEB9057
SAMEA3334652,DNA_388,GCF_000738735.5,ERR849907,Corvus_corone_orientalis,PRJEB9057
SAMEA3334611,DNA_389,GCF_000738735.5,ERR849908,Corvus_corone_orientalis,PRJEB9057
SAMEA3334612,DNA_391,GCF_000738735.5,ERR849910,Corvus_corone_orientalis,PRJEB9057
SAMEA3334613,DNA_392,GCF_000738735.5,ERR849911,Corvus_corone_orientalis,PRJEB9057
SAMEA3334653,DNA_393,GCF_000738735.5,ERR849912,Corvus_corone_orientalis,PRJEB9057
SAMEA3334614,DNA_396,GCF_000738735.5,ERR849915,Corvus_corone_orientalis,PRJEB9057
SAMEA3334654,DNA_397,GCF_000738735.5,ERR849916,Corvus_corone_orientalis,PRJEB9057
SAMEA3334615,DNA_400,GCF_000738735.5,ERR849919,Corvus_corone_orientalis,PRJEB9057
SAMEA3334655,DNA_401,GCF_000738735.5,ERR849920,Corvus_corone_orientalis,PRJEB9057
SAMEA3334656,DNA_404,GCF_000738735.5,ERR849923,Corvus_corone_orientalis,PRJEB9057
SAMEA3334657,DNA_405,GCF_000738735.5,ERR849924,Corvus_corone_orientalis,PRJEB9057
SAMEA3334616,DNA_406,GCF_000738735.5,ERR849925,Corvus_corone_orientalis,PRJEB9057
SAMEA3334617,DNA_408,GCF_000738735.5,ERR849927,Corvus_corone_orientalis,PRJEB9057
SAMEA3334618,DNA_409,GCF_000738735.5,ERR849928,Corvus_corone_orientalis,PRJEB9057
SAMEA3334658,DNA_410,GCF_000738735.5,ERR849929,Corvus_corone_orientalis,PRJEB9057
SAMEA3334619,DNA_414,GCF_000738735.5,ERR849933,Corvus_corone_orientalis,PRJEB9057
SAMEA3334620,DNA_415,GCF_000738735.5,ERR849934,Corvus_corone_orientalis,PRJEB9057
SAMEA3334621,DNA_416,GCF_000738735.5,ERR849935,Corvus_corone_orientalis,PRJEB9057
SAMEA3334659,DNA_417,GCF_000738735.5,ERR849936,Corvus_corone_orientalis,PRJEB9057
SAMEA3334660,DNA_419,GCF_000738735.5,ERR849938,Corvus_corone_orientalis,PRJEB9057
SAMEA3334661,DNA_420,GCF_000738735.5,ERR849939,Corvus_corone_orientalis,PRJEB9057
SAMEA3334622,DNA_421,GCF_000738735.5,ERR849940,Corvus_corone_orientalis,PRJEB9057
SAMEA3334662,DNA_422,GCF_000738735.5,ERR849941,Corvus_corone_orientalis,PRJEB9057
SAMEA3334663,DNA_424,GCF_000738735.5,ERR849943,Corvus_corone_orientalis,PRJEB9057
SAMEA3334623,DNA_425,GCF_000738735.5,ERR849944,Corvus_corone_orientalis,PRJEB9057
SAMEA3334624,DNA_428,GCF_000738735.5,ERR849947,Corvus_corone_orientalis,PRJEB9057
SAMEA5089890,DNA_151,GCF_000738735.5,ERR2900308,Corvus_corone_orientalis,PRJEB9057
SAMEA5089890,DNA_152,GCF_000738735.5,ERR2900309,Corvus_corone_orientalis,PRJEB9057
SAMEA5089890,DNA_260,GCF_000738735.5,ERR2900310,Corvus_corone_orientalis,PRJEB9057
SAMEA5089890,DNA_261,GCF_000738735.5,ERR2900311,Corvus_corone_orientalis,PRJEB9057
SAMEA5089890,DNA_33,GCF_000738735.5,ERR2900312,Corvus_corone_orientalis,PRJEB9057
