BioSample,refGenome,Organism,lat,long
SAMN14363255,GCF_001891065.1,Hippocampus_ingens,NA,NA
SAMN14363256,GCF_001891065.1,Hippocampus_ingens,NA,NA
SAMN14363257,GCF_001891065.1,Hippocampus_ingens,NA,NA
SAMN14363258,GCF_001891065.1,Hippocampus_ingens,NA,NA
SAMN14363259,GCF_001891065.1,Hippocampus_ingens,NA,NA
SAMN14363260,GCF_001891065.1,Hippocampus_ingens,NA,NA
SAMN14363261,GCF_001891065.1,Hippocampus_ingens,NA,NA
SAMN14363262,GCF_001891065.1,Hippocampus_ingens,NA,NA
SAMN14363263,GCF_001891065.1,Hippocampus_ingens,NA,NA
SAMN14363264,GCF_001891065.1,Hippocampus_ingens,NA,NA
SAMN14363265,GCF_001891065.1,Hippocampus_ingens,NA,NA
SAMN14363266,GCF_001891065.1,Hippocampus_ingens,NA,NA
SAMN14363267,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363268,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363269,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363270,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363271,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363272,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363273,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363274,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363275,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363276,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363277,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363278,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363279,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363280,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363281,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363282,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363283,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363284,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363285,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363286,GCF_001891065.1,Hippocampus_jayakari,NA,NA
SAMN14363287,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363288,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363289,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363290,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363291,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363292,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363293,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363294,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363295,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363296,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363297,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363298,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363299,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363300,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363301,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363302,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363303,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363304,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363305,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363306,GCF_001891065.1,Hippocampus_kelloggi,NA,NA
SAMN14363307,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363308,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363309,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363310,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363311,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363312,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363313,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363314,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363315,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363316,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363317,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363318,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363319,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363320,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363321,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363322,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363323,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363324,GCF_001891065.1,Hippocampus_kuda,NA,NA
SAMN14363325,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363326,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363327,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363328,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363329,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363330,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363331,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363332,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363333,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363334,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363335,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363336,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363337,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363338,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363339,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363340,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363341,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363342,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363343,GCF_001891065.1,Hippocampus_mohnikei,NA,NA
SAMN14363344,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363345,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363346,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363347,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363348,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363349,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363350,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363351,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363352,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363353,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363354,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363355,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363356,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363357,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363358,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363359,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363360,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363361,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363362,GCF_001891065.1,Hippocampus_reidi,NA,NA
SAMN14363363,GCF_001891065.1,Hippocampus_subelongatus,NA,NA
SAMN14363364,GCF_001891065.1,Hippocampus_subelongatus,NA,NA
SAMN14363365,GCF_001891065.1,Hippocampus_subelongatus,NA,NA
SAMN14363366,GCF_001891065.1,Hippocampus_subelongatus,NA,NA
SAMN14363367,GCF_001891065.1,Hippocampus_subelongatus,NA,NA
SAMN14363368,GCF_001891065.1,Hippocampus_subelongatus,NA,NA
SAMN14363369,GCF_001891065.1,Hippocampus_subelongatus,NA,NA
SAMN14363370,GCF_001891065.1,Hippocampus_subelongatus,NA,NA
SAMN14363371,GCF_001891065.1,Hippocampus_subelongatus,NA,NA
SAMN14363372,GCF_001891065.1,Hippocampus_subelongatus,NA,NA
SAMN14363373,GCF_001891065.1,Hippocampus_subelongatus,NA,NA
SAMN14363374,GCF_001891065.1,Hippocampus_subelongatus,NA,NA
SAMN14363375,GCF_001891065.1,Hippocampus_subelongatus,NA,NA
SAMN14363376,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363377,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363378,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363379,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363380,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363381,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363382,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363383,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363384,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363385,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363386,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363387,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363388,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363389,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363390,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363391,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363392,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363393,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363394,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363395,GCF_001891065.1,Hippocampus_spinosissimus,NA,NA
SAMN14363396,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363397,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363398,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363399,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363400,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363401,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363402,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363403,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363404,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363405,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363406,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363407,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363408,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363409,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363410,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363411,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363412,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363413,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363414,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363415,GCF_001891065.1,Hippocampus_trimaculatus,NA,NA
SAMN14363416,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363417,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363418,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363419,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363420,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363421,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363422,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363423,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363424,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363425,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363426,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363427,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363428,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363429,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363430,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363431,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363432,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363433,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363434,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363435,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14363436,GCF_001891065.1,Hippocampus_zosterae,NA,NA
SAMN14488451,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488452,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488453,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488454,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488455,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488456,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488457,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488458,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488459,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488460,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488461,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488462,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488463,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488464,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488465,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488466,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488467,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488468,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488469,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488470,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488471,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488472,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488473,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488474,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488475,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488476,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488477,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488478,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488479,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488480,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488481,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488482,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488483,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488484,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488485,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488486,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488487,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488488,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488489,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488490,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488491,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488492,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488493,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488494,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488495,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488496,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488497,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488498,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488499,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488500,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488501,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488502,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488503,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488504,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488505,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488506,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488507,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488508,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488509,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488510,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488511,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488512,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488513,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488514,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488515,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488516,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488517,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488518,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488519,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488520,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488521,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488522,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488523,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488524,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488525,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488526,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488527,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488528,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488529,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488530,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488531,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488532,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488533,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488534,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488535,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488536,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488537,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488538,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488539,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488540,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488541,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488542,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488543,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488544,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488545,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488546,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488547,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488548,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488549,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488550,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488551,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488552,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488553,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488554,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488555,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488556,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488557,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488558,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488559,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488560,GCA_009819655.1,Sylvia_atricapilla,NA,NA
SAMN14488561,GCA_009819655.1,Sylvia_borin,NA,NA
SAMN14488562,GCA_009819655.1,Sylvia_borin,NA,NA
SAMN14488563,GCA_009819655.1,Sylvia_borin,NA,NA
SAMN14488564,GCA_009819655.1,Sylvia_borin,NA,NA
SAMN14488565,GCA_009819655.1,Sylvia_borin,NA,NA
SAMN14488566,GCA_009819655.1,Sylvia_abyssinica,NA,NA
SAMN14488567,GCA_009819655.1,Sylvia_abyssinica,NA,NA
SAMN14488568,GCA_009819655.1,Sylvia_abyssinica,NA,NA
SAMN14732653,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732654,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732655,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732656,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732657,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732658,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732659,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732660,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732661,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732662,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732663,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732664,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732665,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732666,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732667,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732668,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732669,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732670,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732671,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732672,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732673,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732674,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732675,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732676,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732677,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732678,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732679,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732680,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732681,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732682,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732683,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732684,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732685,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732686,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732687,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732688,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732689,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732690,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732691,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732692,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732693,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732694,GCA_000689215.1,Dicentrarchus_punctatus,NA,NA
SAMN14732695,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732696,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732697,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732698,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732699,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732700,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732701,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732702,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732703,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732704,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732705,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732706,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732707,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732708,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732709,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732710,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732711,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14732712,GCA_000689215.1,Dicentrarchus_labrax,NA,NA
SAMN14785115,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785116,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785117,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785118,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785119,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785120,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785121,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785122,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785123,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785124,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785125,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785126,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785127,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785128,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785129,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785130,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785131,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785132,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785133,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785134,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785135,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785136,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785137,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785138,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785139,GCF_000972845.2,Larimichthys_crocea,NA,NA
